0	1_x	1_y	2	3	4	5	6
CID100000271	calcium	C0020598	NLP_indication	Hypocalcemia	LLT	C0020598	Hypocalcaemia
CID100000271	calcium	C0020598	NLP_indication	Hypocalcemia	PT	C0020598	Hypocalcaemia
CID100000271	calcium	C0020626	text_mention	Hypoparathyroidism	LLT	C0020626	Hypoparathyroidism
CID100000271	calcium	C0020626	text_mention	Hypoparathyroidism	PT	C0020626	Hypoparathyroidism
CID100000271	calcium	C0022661	text_mention	Kidney Failure, Chronic	LLT	C0022661	Renal failure chronic
CID100000271	calcium	C0022661	text_mention	Kidney Failure, Chronic	PT	C0022661	Renal failure chronic
CID100000271	calcium	C0026821	text_mention	Muscle Cramp	LLT	C0026821	Cramp muscle
CID100000271	calcium	C0026821	text_mention	Muscle Cramp	PT	C0037763	Muscle spasms
CID100000271	calcium	C0029442	text_mention	Osteomalacia	LLT	C0029442	Osteomalacia
CID100000271	calcium	C0029442	text_mention	Osteomalacia	PT	C0029442	Osteomalacia
CID100000271	calcium	C0033774	text_mention	Pruritus	LLT	C0033774	Pruritus
CID100000271	calcium	C0033774	text_mention	Pruritus	PT	C0033774	Pruritus
CID100000271	calcium	C0035579	text_mention	Rickets	LLT	C0035579	Rickets
CID100000271	calcium	C0035579	text_mention	Rickets	PT	C0035579	Rickets
CID100000271	calcium	C0037274	text_mention	Dermatologic disorders	LLT	C0037274	Skin disorder
CID100000271	calcium	C0037274	text_mention	Dermatologic disorders	PT	C0037274	Skin disorder
CID100000271	calcium	C0039621	text_mention	Tetany	LLT	C0039621	Tetany
CID100000271	calcium	C0039621	text_mention	Tetany	PT	C0039621	Tetany
CID100000271	calcium	C0042870	text_mention	Vitamin D Deficiency	LLT	C0042870	Vitamin D deficiency
CID100000271	calcium	C0042870	text_mention	Vitamin D Deficiency	PT	C0042870	Vitamin D deficiency
CID100000271	calcium	C0085681	NLP_indication	Hyperphosphatemia (disorder)	LLT	C0085681	Hyperphosphataemia
CID100000271	calcium	C0085681	NLP_indication	Hyperphosphatemia (disorder)	PT	C0085681	Hyperphosphataemia
CID100000271	calcium	C0151940	text_mention	Hypocalcemic tetany	LLT	C0151940	Hypocalcemic tetany
CID100000271	calcium	C0151940	text_mention	Hypocalcemic tetany	PT	C0039621	Tetany
CID100000271	calcium	C0232488	NLP_indication	Abdominal colic	LLT	C0232488	Abdominal colic
CID100000271	calcium	C0232488	NLP_indication	Abdominal colic	PT	C0000737	Abdominal pain
CID100000271	calcium	C0242188	text_mention	Spider Bites	LLT	C0242188	Spider bite
CID100000271	calcium	C0242188	text_mention	Spider Bites	PT	C0853348	Arthropod bite
CID100000271	calcium	C0242461	text_mention	Purpura, Nonthrombocytopenic	LLT	C0242461	Purpura non-thrombocytopenic
CID100000271	calcium	C0242461	text_mention	Purpura, Nonthrombocytopenic	PT	C0242461	Purpura non-thrombocytopenic
CID100000271	calcium	C0270224	text_mention	Tetany, Neonatal	LLT	C0270224	Neonatal tetany
CID100000271	calcium	C0270224	text_mention	Tetany, Neonatal	PT	C0270224	Neonatal tetany
CID100000271	calcium	C0302295	text_mention	Eruptions	LLT	C0302295	Eruption
CID100000271	calcium	C0302295	text_mention	Eruptions	PT	C0015230	Rash
CID100000271	calcium	C0392519	text_mention	Calcium deficiency	LLT	C0392519	Calcium deficiency
CID100000271	calcium	C0392519	text_mention	Calcium deficiency	PT	C0392519	Calcium deficiency
CID100000271	calcium	C0728899	NLP_indication	Intoxication	LLT	C0728899	Intoxication
CID100000271	calcium	C0728899	NLP_indication	Intoxication	PT	C0032343	Poisoning
CID100000271	calcium	C0851444	text_mention	Allergic conditions			Allergic conditions
CID100000271	calcium	C0876994	text_mention	Cardiotoxicity	LLT	C0876994	Cardiotoxicity
CID100000271	calcium	C0876994	text_mention	Cardiotoxicity	PT	C0876994	Cardiotoxicity
CID100000297	graphene	C0042963	text_mention	Vomiting	LLT	C0042963	Vomiting
CID100000297	graphene	C0042963	text_mention	Vomiting	PT	C0042963	Vomiting
CID100000298	chloramphenicol	C0004610	text_mention	Bacteremia	LLT	C0004610	Bacteraemia
CID100000298	chloramphenicol	C0004610	text_mention	Bacteremia	PT	C0004610	Bacteraemia
CID100000298	chloramphenicol	C0009450	NLP_indication	Communicable Diseases	LLT	C0009450	Infection
CID100000298	chloramphenicol	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
CID100000298	chloramphenicol	C0009768	NLP_indication	Bacterial conjunctivitis	LLT	C0009768	Conjunctivitis bacterial
CID100000298	chloramphenicol	C0009768	NLP_indication	Bacterial conjunctivitis	PT	C0009768	Conjunctivitis bacterial
CID100000298	chloramphenicol	C0009768	NLP_indication	Bacterial conjunctivitis	PT	C0497209	Conjunctivitis infective
CID100000298	chloramphenicol	C0010674	text_mention	Cystic Fibrosis	LLT	C0010674	Cystic fibrosis
CID100000298	chloramphenicol	C0010674	text_mention	Cystic Fibrosis	PT	C0010674	Cystic fibrosis
CID100000298	chloramphenicol	C0015403	NLP_indication	Eye Infections	LLT	C0015403	Eye infection
CID100000298	chloramphenicol	C0015403	NLP_indication	Eye Infections	PT	C0015403	Eye infection
CID100000298	chloramphenicol	C0025289	text_mention	Meningitis	LLT	C0025289	Meningitis
CID100000298	chloramphenicol	C0025289	text_mention	Meningitis	PT	C0025289	Meningitis
CID100000298	chloramphenicol	C0029291	text_mention	Psittacosis	LLT	C0029291	Psittacosis
CID100000298	chloramphenicol	C0029291	text_mention	Psittacosis	PT	C0029291	Psittacosis
CID100000298	chloramphenicol	C0029291	text_mention	Psittacosis	PT	C0339959	Pneumonia chlamydial
CID100000298	chloramphenicol	C0029878	NLP_indication	Otitis Externa	LLT	C0029878	Otitis externa
CID100000298	chloramphenicol	C0029878	NLP_indication	Otitis Externa	PT	C0029878	Otitis externa
CID100000298	chloramphenicol	C0041466	text_mention	Typhoid Fever	LLT	C0041466	Typhoid fever
CID100000298	chloramphenicol	C0041466	text_mention	Typhoid Fever	PT	C0041466	Typhoid fever
CID100000298	chloramphenicol	C0271454	text_mention	Chronic suppurative otitis media	LLT	C0271454	Chronic suppurative otitis media
CID100000298	chloramphenicol	C0271454	text_mention	Chronic suppurative otitis media	PT	C0271441	Otitis media chronic
CID100000311	citric	C0001122	text_mention	Acidosis	LLT	C0001122	Acidosis
CID100000311	citric	C0001122	text_mention	Acidosis	PT	C0001122	Acidosis
CID100000311	citric	C0001126	NLP_indication	Renal tubular acidosis	LLT	C0001126	Renal tubular acidosis
CID100000311	citric	C0001126	NLP_indication	Renal tubular acidosis	PT	C0001126	Renal tubular acidosis
CID100000311	citric	C0001126	NLP_indication	Renal tubular acidosis	PT	C0221706	Road traffic accident
CID100000311	citric	C0002063	text_mention	Alkalosis	LLT	C0002063	Alkalosis
CID100000311	citric	C0002063	text_mention	Alkalosis	PT	C0002063	Alkalosis
CID100000311	citric	C0018099	text_mention	Gout	LLT	C0018099	Gout
CID100000311	citric	C0018099	text_mention	Gout	PT	C0018099	Gout
CID100000311	citric	C0022658	NLP_precondition	Kidney Diseases	LLT	C0022658	Nephropathy
CID100000311	citric	C0022658	NLP_precondition	Kidney Diseases	PT	C0022658	Nephropathy
CID100000311	citric	C0085631	text_mention	Agitation	LLT	C0085631	Agitation
CID100000311	citric	C0085631	text_mention	Agitation	PT	C0085631	Agitation
CID100000311	citric	C0220981	text_mention	Metabolic acidosis	LLT	C0220981	Metabolic acidosis
CID100000311	citric	C0220981	text_mention	Metabolic acidosis	PT	C0220981	Metabolic acidosis
CID100000311	citric	C0392525	NLP_indication	Nephrolithiasis	LLT	C0392525	Nephrolithiasis
CID100000311	citric	C0392525	NLP_indication	Nephrolithiasis	PT	C0392525	Nephrolithiasis
CID100000311	citric	C0403447	text_mention	Chronic Kidney Insufficiency	LLT	C0403447	Chronic renal insufficiency
CID100000311	citric	C0403447	text_mention	Chronic Kidney Insufficiency	PT	C1565489	Renal impairment
CID100000311	citric	C0403447	text_mention	Chronic Kidney Insufficiency	PT	C0022661	Renal failure chronic
CID100000311	citric	C0854059	text_mention	pH urine decreased	LLT	C0854059	pH urine decreased
CID100000311	citric	C0854059	text_mention	pH urine decreased	PT	C0854059	pH urine decreased
CID100000312	chloride	C0003811	text_mention	Cardiac Arrhythmia	LLT	C0003811	Arrhythmia
CID100000312	chloride	C0003811	text_mention	Cardiac Arrhythmia	PT	C0003811	Arrhythmia
CID100000312	chloride	C0003962	text_mention	Ascites	LLT	C0003962	Ascites
CID100000312	chloride	C0003962	text_mention	Ascites	PT	C0003962	Ascites
CID100000312	chloride	C0019080	text_mention	Hemorrhage	LLT	C0019080	Haemorrhage
CID100000312	chloride	C0019080	text_mention	Hemorrhage	PT	C0019080	Haemorrhage
CID100000312	chloride	C0019080	text_mention	Hemorrhage	PT	C0518015	Haemoglobin
CID100000312	chloride	C0020621	NLP_indication	Hypokalemia	LLT	C0020621	Hypokalaemia
CID100000312	chloride	C0020621	NLP_indication	Hypokalemia	PT	C0020621	Hypokalaemia
CID100000312	chloride	C0022658	text_mention	Kidney Diseases	LLT	C0022658	Nephropathy
CID100000312	chloride	C0022658	text_mention	Kidney Diseases	PT	C0022658	Nephropathy
CID100000312	chloride	C0023890	text_mention	Liver Cirrhosis	LLT	C0023890	Hepatic cirrhosis
CID100000312	chloride	C0023890	text_mention	Liver Cirrhosis	PT	C0023890	Hepatic cirrhosis
CID100000312	chloride	C0030443	text_mention	Familial Periodic Paralysis	LLT	C0030443	Familial periodic paralysis
CID100000312	chloride	C0030443	text_mention	Familial Periodic Paralysis	PT	C0030443	Familial periodic paralysis
CID100000312	chloride	C0030443	text_mention	Familial Periodic Paralysis	PT	C0522224	Paralysis
CID100000312	chloride	C0038358	text_mention	Gastric ulcer	LLT	C0038358	Gastric ulcer
CID100000312	chloride	C0038358	text_mention	Gastric ulcer	PT	C0038358	Gastric ulcer
CID100000312	chloride	C0085580	text_mention	Essential Hypertension	LLT	C0085580	Essential hypertension
CID100000312	chloride	C0085580	text_mention	Essential Hypertension	PT	C0085580	Essential hypertension
CID100000312	chloride	C0220983	text_mention	Metabolic alkalosis	LLT	C0220983	Metabolic alkalosis
CID100000312	chloride	C0220983	text_mention	Metabolic alkalosis	PT	C0220983	Metabolic alkalosis
CID100000312	chloride	C0728899	text_mention	Intoxication	LLT	C0728899	Intoxication
CID100000312	chloride	C0728899	text_mention	Intoxication	PT	C0032343	Poisoning
CID100000338	salicylate	C0003864	text_mention	Arthritis	LLT	C0003864	Arthritis
CID100000338	salicylate	C0003864	text_mention	Arthritis	PT	C0003864	Arthritis
CID100000338	salicylate	C0003873	text_mention	Rheumatoid Arthritis	LLT	C0003873	Rheumatoid arthritis
CID100000338	salicylate	C0003873	text_mention	Rheumatoid Arthritis	PT	C0003873	Rheumatoid arthritis
CID100000338	salicylate	C0003873	text_mention	Rheumatoid Arthritis	PT	C0003864	Arthritis
CID100000338	salicylate	C0010046	NLP_indication	Corn of toe	LLT	C0010046	Corns
CID100000338	salicylate	C0010046	NLP_indication	Corn of toe	PT	C0870082	Hyperkeratosis
CID100000338	salicylate	C0011603	text_mention	Dermatitis	LLT	C0011603	Dermatitis
CID100000338	salicylate	C0011603	text_mention	Dermatitis	PT	C0011603	Dermatitis
CID100000338	salicylate	C0020757	text_mention	Ichthyoses	LLT	C0020757	Ichthyosis
CID100000338	salicylate	C0020757	text_mention	Ichthyoses	PT	C0263386	Ichthyosis acquired
CID100000338	salicylate	C0020757	text_mention	Ichthyoses	PT	C0020757	Ichthyosis
CID100000338	salicylate	C0021368	NLP_indication	Inflammation	LLT	C0021368	Inflammation
CID100000338	salicylate	C0021368	NLP_indication	Inflammation	PT	C0021368	Inflammation
CID100000338	salicylate	C0021564	NLP_indication	Insect Bites	LLT	C0021564	Insect bite NOS
CID100000338	salicylate	C0021564	NLP_indication	Insect Bites	PT	C0853348	Arthropod bite
CID100000338	salicylate	C0026946	NLP_indication	Mycoses	LLT	C0026946	Fungal infection
CID100000338	salicylate	C0026946	NLP_indication	Mycoses	PT	C0026946	Fungal infection
CID100000338	salicylate	C0029408	text_mention	Degenerative polyarthritis	LLT	C0029408	Osteoarthritis
CID100000338	salicylate	C0029408	text_mention	Degenerative polyarthritis	PT	C0029408	Osteoarthritis
CID100000338	salicylate	C0030193	NLP_indication	Pain	LLT	C0030193	Pain
CID100000338	salicylate	C0030193	NLP_indication	Pain	PT	C0030193	Pain
CID100000338	salicylate	C0032027	text_mention	Pityriasis Rubra Pilaris	LLT	C0032027	Pityriasis rubra pilaris
CID100000338	salicylate	C0032027	text_mention	Pityriasis Rubra Pilaris	PT	C0032027	Pityriasis rubra pilaris
CID100000338	salicylate	C0033860	NLP_indication	Psoriasis	LLT	C0033860	Psoriasis
CID100000338	salicylate	C0033860	NLP_indication	Psoriasis	PT	C0033860	Psoriasis
CID100000338	salicylate	C0034212	text_mention	Pyoderma	LLT	C0034212	Pyoderma
CID100000338	salicylate	C0034212	text_mention	Pyoderma	PT	C0034212	Pyoderma
CID100000338	salicylate	C0034212	text_mention	Pyoderma	PT	C1323189	Dermatitis infected
CID100000338	salicylate	C0035435	text_mention	Rheumatism	LLT	C0035435	Rheumatism
CID100000338	salicylate	C0035435	text_mention	Rheumatism	PT	C3495832	Rheumatic disorder
CID100000338	salicylate	C0037274	text_mention	Dermatologic disorders	LLT	C0037274	Skin disorder
CID100000338	salicylate	C0037274	text_mention	Dermatologic disorders	PT	C0037274	Skin disorder
CID100000338	salicylate	C0042548	NLP_indication	Plantar wart	LLT	C0042548	Plantar warts
CID100000338	salicylate	C0042548	NLP_indication	Plantar wart	PT	C0347390	Skin papilloma
CID100000338	salicylate	C0043037	NLP_indication	Common wart	LLT	C0043037	Common wart
CID100000338	salicylate	C0043037	NLP_indication	Common wart	PT	C0347390	Skin papilloma
CID100000338	salicylate	C0241165	NLP_indication	Skin thickening	LLT	C0241165	Skin thickening
CID100000338	salicylate	C0241165	NLP_indication	Skin thickening	PT	C0151717	Skin hypertrophy
CID100000338	salicylate	C0263383	text_mention	Keratosis pilaris	LLT	C0263383	Keratosis pilaris
CID100000338	salicylate	C0263383	text_mention	Keratosis pilaris	PT	C0263383	Keratosis pilaris
CID100000338	salicylate	C0376154	NLP_indication	Skin callus	LLT	C0376154	Skin callus
CID100000338	salicylate	C0376154	NLP_indication	Skin callus	PT	C0870082	Hyperkeratosis
CID100000338	salicylate	C0741453	text_mention	Bedridden	LLT	C0741453	Bedridden
CID100000338	salicylate	C0741453	text_mention	Bedridden	PT	C0741453	Bedridden
CID100000338	salicylate	C0856543	text_mention	Keratosis palmaris	LLT	C0856543	Keratosis palmaris
CID100000338	salicylate	C0856543	text_mention	Keratosis palmaris	PT	C0022596	Palmoplantar keratoderma
CID100000338	salicylate	C3495559	text_mention	Juvenile arthritis	LLT	C3495559	Juvenile idiopathic arthritis
CID100000338	salicylate	C3495559	text_mention	Juvenile arthritis	PT	C3495559	Juvenile idiopathic arthritis
CID100000338	salicylate	C3665596	text_mention	Warts	LLT	C3665596	Warts
CID100000338	salicylate	C3665596	text_mention	Warts	PT	C0347390	Skin papilloma
CID100000401	D-cycloserine	C0009450	text_mention	Communicable Diseases	LLT	C0009450	Infection
CID100000401	D-cycloserine	C0009450	text_mention	Communicable Diseases	PT	C0009450	Infection
CID100000401	D-cycloserine	C0022658	text_mention	Kidney Diseases	LLT	C0022658	Nephropathy
CID100000401	D-cycloserine	C0022658	text_mention	Kidney Diseases	PT	C0022658	Nephropathy
CID100000401	D-cycloserine	C0023895	NLP_precondition	Liver diseases	LLT	C0023895	Liver disorder
CID100000401	D-cycloserine	C0023895	NLP_precondition	Liver diseases	PT	C0151763	Hepatocellular injury
CID100000401	D-cycloserine	C0023895	NLP_precondition	Liver diseases	PT	C0023895	Liver disorder
CID100000401	D-cycloserine	C0023895	NLP_precondition	Liver diseases	PT	C0239571	Foetor hepaticus
CID100000401	D-cycloserine	C0042029	NLP_indication	Urinary tract infection	LLT	C0042029	Urinary tract infection
CID100000401	D-cycloserine	C0042029	NLP_indication	Urinary tract infection	PT	C0042029	Urinary tract infection
CID100000401	D-cycloserine	C0679362	NLP_indication	Extrapulmonary tuberculosis	LLT	C0679362	Extrapulmonary tuberculosis
CID100000401	D-cycloserine	C0679362	NLP_indication	Extrapulmonary tuberculosis	PT	C0679362	Extrapulmonary tuberculosis
CID100000444	bupropion	C0004936	text_mention	Mental disorders	LLT	C0004936	Mental disorder
CID100000444	bupropion	C0004936	text_mention	Mental disorders	PT	C0004936	Mental disorder
CID100000444	bupropion	C0011581	NLP_indication	Depressive disorder	LLT	C0011581	Depressive disorder
CID100000444	bupropion	C0011581	NLP_indication	Depressive disorder	PT	C0011570	Depression
CID100000444	bupropion	C0011581	NLP_indication	Depressive disorder	PT	C0013415	Dysthymic disorder
CID100000444	bupropion	C0015672	text_mention	Fatigue	LLT	C0015672	Fatigue
CID100000444	bupropion	C0015672	text_mention	Fatigue	PT	C0015672	Fatigue
CID100000444	bupropion	C0015672	text_mention	Fatigue	PT	C0004093	Asthenia
CID100000444	bupropion	C0018379	text_mention	Guilt	LLT	C0018379	Feeling guilty
CID100000444	bupropion	C0018379	text_mention	Guilt	PT	C0018379	Feeling guilty
CID100000444	bupropion	C0024117	NLP_precondition	Chronic Obstructive Airway Disease	LLT	C0024117	Chronic obstructive pulmonary disease
CID100000444	bupropion	C0024117	NLP_precondition	Chronic Obstructive Airway Disease	PT	C0024117	Chronic obstructive pulmonary disease
CID100000444	bupropion	C0024117	NLP_precondition	Chronic Obstructive Airway Disease	PT	C0085129	Bronchial hyperreactivity
CID100000444	bupropion	C0024517	NLP_indication	Major depressive disorder, single episode	LLT	C0024517	Major depressive disorder, single episode
CID100000444	bupropion	C0024517	NLP_indication	Major depressive disorder, single episode	PT	C1269683	Major depression
CID100000444	bupropion	C0028043	NLP_indication	Nicotine Dependence	LLT	C0028043	Nicotine dependence
CID100000444	bupropion	C0028043	NLP_indication	Nicotine Dependence	PT	C0028043	Nicotine dependence
CID100000444	bupropion	C0036572	text_mention	Seizures	LLT	C0036572	Convulsion
CID100000444	bupropion	C0036572	text_mention	Seizures	PT	C0036572	Convulsion
CID100000444	bupropion	C0038663	text_mention	Suicide attempt	LLT	C0038663	Suicide attempt
CID100000444	bupropion	C0038663	text_mention	Suicide attempt	PT	C0038663	Suicide attempt
CID100000444	bupropion	C0085159	NLP_indication	Seasonal Affective Disorder	LLT	C0085159	Seasonal affective disorder
CID100000444	bupropion	C0085159	NLP_indication	Seasonal Affective Disorder	PT	C0085159	Seasonal affective disorder
CID100000444	bupropion	C0085631	text_mention	Agitation	LLT	C0085631	Agitation
CID100000444	bupropion	C0085631	text_mention	Agitation	PT	C0085631	Agitation
CID100000444	bupropion	C0231230	text_mention	Fatigability	LLT	C0231230	Fatigability
CID100000444	bupropion	C0231230	text_mention	Fatigability	PT	C0015672	Fatigue
CID100000444	bupropion	C0233477	text_mention	Dysphoria	LLT	C0233477	Dysphoria
CID100000444	bupropion	C0233477	text_mention	Dysphoria	PT	C0233477	Dysphoria
CID100000444	bupropion	C0233633	text_mention	Thought retardation	LLT	C0233633	Bradypsychic response
CID100000444	bupropion	C0233633	text_mention	Thought retardation	PT	C0554976	Bradyphrenia
CID100000444	bupropion	C0234533	text_mention	Generalized seizures	LLT	C0234533	Convulsions generalised
