0	1
METHYLTESTOSTERONE	Solute carrier family 22 member 8
GIMATECAN	Solute carrier organic anion transporter family member 1B1
BETAINE	Sodium- and chloride-dependent betaine transporter
CABAZITAXEL	P-glycoprotein 1
CABAZITAXEL	ATP-binding cassette sub-family G member 2
CABAZITAXEL	Solute carrier organic anion transporter family member 1B1
CABAZITAXEL	Solute carrier organic anion transporter family member 1B3
CUPRIC SULFATE	Serum albumin
CUPRIC SULFATE	Ceruloplasmin
MANGAFODIPIR	Natural resistance-associated macrophage protein 2
PRALATREXATE	Folate transporter 1
PRALATREXATE	Canalicular multispecific organic anion transporter 1
PRALATREXATE	ATP-binding cassette sub-family G member 2
PRALATREXATE	Proton-coupled folate transporter
PRALATREXATE	Canalicular multispecific organic anion transporter 2
PRALATREXATE	Solute carrier organic anion transporter family member 1B3
CHLORAMPHENICOL SUCCINATE	P-glycoprotein 1
FERULIC ACID	Monocarboxylate transporter 1
FERULIC ACID	Monocarboxylate transporter 4
AZIDOCILLIN	Solute carrier family 22 member 5
AZIDOCILLIN	Solute carrier family 15 member 1
AZIDOCILLIN	Solute carrier family 15 member 2
TICAGRELOR	P-glycoprotein 1
HYALURONIC ACID	Multidrug resistance-associated protein 5
IVACAFTOR	P-glycoprotein 1
AZILSARTAN MEDOXOMIL	P-glycoprotein 1
IOFLUPANE I-123	Sodium-dependent dopamine transporter
LOMITAPIDE	P-glycoprotein 1
VISMODEGIB	ATP-binding cassette sub-family G member 2
VISMODEGIB	P-glycoprotein 1
DEHYDROASCORBIC ACID	Solute carrier family 2, facilitated glucose transporter member 1
2-DEOXYGLUCOSE	Solute carrier family 2, facilitated glucose transporter member 1
TAUROCHENODEOXYCHOLIC ACID	Solute carrier organic anion transporter family member 1A2
TAUROCHENODEOXYCHOLIC ACID	Cystine/glutamate transporter
TAUROURSODEOXYCHOLIC ACID	Solute carrier organic anion transporter family member 1A2
TAUROURSODEOXYCHOLIC ACID	Cystine/glutamate transporter
TAUROURSODEOXYCHOLIC ACID	ATP-binding cassette sub-family G member 5
TAUROURSODEOXYCHOLIC ACID	ATP-binding cassette sub-family G member 8
TAUROURSODEOXYCHOLIC ACID	Bile salt export pump
SPAGLUMIC ACID	Proton-coupled amino acid transporter 1
TEMOCAPRIL	Solute carrier family 15 member 1
TEMOCAPRIL	Solute carrier organic anion transporter family member 1A2
TETRAETHYLAMMONIUM	Solute carrier family 22 member 1
TETRAETHYLAMMONIUM	Solute carrier family 22 member 2
TETRAETHYLAMMONIUM	Solute carrier family 22 member 3
TETRAETHYLAMMONIUM	Solute carrier family 22 member 4
TETRAETHYLAMMONIUM	Solute carrier family 22 member 5
TETRAETHYLAMMONIUM	Solute carrier family 22 member 8
TETRAETHYLAMMONIUM	Multidrug and toxin extrusion protein 1
AGMATINE	Solute carrier family 22 member 1
AGMATINE	Solute carrier family 22 member 2
AGMATINE	Solute carrier family 22 member 3
AGMATINE	Y+L amino acid transporter 1
SEROTONIN	Solute carrier family 22 member 2
N-METHYLNICOTINAMIDE	Solute carrier family 22 member 2
N-METHYLNICOTINAMIDE	Multidrug and toxin extrusion protein 1
N-METHYLNICOTINAMIDE	Multidrug and toxin extrusion protein 2
TYRAMINE	Solute carrier family 22 member 3
ACETYLCARNITINE	Solute carrier family 22 member 5
ACETYLCARNITINE	Solute carrier family 22 member 21
GS 0573	Solute carrier family 22 member 6
URIC ACID	Solute carrier family 22 member 6
URIC ACID	Solute carrier family 22 member 8
URIC ACID	Solute carrier family 2, facilitated glucose transporter member 9
ELLAGIC ACID	Solute carrier family 22 member 6
ELLAGIC ACID	Solute carrier family 22 member 11
HYDROXYPROLINE	Proton-coupled amino acid transporter 1
NIPECOTIC ACID	Proton-coupled amino acid transporter 1
LEUKOTRIENE C4	Solute carrier organic anion transporter family member 1B1
LEUKOTRIENE C4	Solute carrier organic anion transporter family member 1B3
DADLE	Solute carrier organic anion transporter family member 1B1
BAMET-UD2	Solute carrier organic anion transporter family member 1B1
CIS-DIAMMINECHLOROCHOLYLGLYCINATEPLATINUM(II)	Solute carrier organic anion transporter family member 1B1
PITAVASTATIN	Solute carrier organic anion transporter family member 1B1
PITAVASTATIN	Solute carrier organic anion transporter family member 1B3
PITAVASTATIN	Solute carrier organic anion transporter family member 2B1
PITAVASTATIN	Sodium/bile acid cotransporter
PITAVASTATIN	ATP-binding cassette sub-family G member 2
PITAVASTATIN	P-glycoprotein 1
PITAVASTATIN	Canalicular multispecific organic anion transporter 1
PITAVASTATIN	Bile salt export pump
DPDPE	Solute carrier organic anion transporter family member 1B3
CHOLECYSTOKININ	Solute carrier organic anion transporter family member 1B3
CHOLECYSTOKININ	Solute carrier organic anion transporter family member 1B1
CHOLECYSTOKININ	Solute carrier organic anion transporter family member 2B1
RILPIVIRINE	P-glycoprotein 1
RILPIVIRINE	ATP-binding cassette sub-family G member 2
RILPIVIRINE	Solute carrier organic anion transporter family member 1B1
RILPIVIRINE	Solute carrier organic anion transporter family member 1B3
CRIZOTINIB	P-glycoprotein 1
FINGOLIMOD	Excitatory amino acid transporter 2
FINGOLIMOD	Excitatory amino acid transporter 1
FINGOLIMOD	P-glycoprotein 1
FINGOLIMOD	Multidrug resistance-associated protein 1
BRENTUXIMAB VEDOTIN	ATP-binding cassette sub-family B member 5
GABAPENTIN ENACARBIL	Sodium-coupled monocarboxylate transporter 1
GABAPENTIN ENACARBIL	Sodium-dependent multivitamin transporter
BOCEPREVIR	P-glycoprotein 1
FIDAXOMICIN	P-glycoprotein 1
AMINOPTERIN	Proton-coupled folate transporter
TERIFLUNOMIDE	ATP-binding cassette sub-family G member 2
TERIFLUNOMIDE	Solute carrier organic anion transporter family member 1B1
VEMURAFENIB	Multidrug resistance-associated protein 1
VEMURAFENIB	ATP-binding cassette sub-family G member 2
VEMURAFENIB	P-glycoprotein 1
LINAGLIPTIN	P-glycoprotein 1
LINAGLIPTIN	Solute carrier family 22 member 1
LINAGLIPTIN	Solute carrier family 22 member 2
LINAGLIPTIN	Solute carrier family 22 member 3
GADOXETIC ACID	Canalicular multispecific organic anion transporter 1
GADOXETIC ACID	Canalicular multispecific organic anion transporter 2
GADOXETIC ACID	Multidrug resistance-associated protein 4
GADOXETIC ACID	Solute carrier organic anion transporter family member 1B1
GADOXETIC ACID	Solute carrier organic anion transporter family member 1B3
CARFILZOMIB	P-glycoprotein 1
ARBACLOFEN PLACARBIL	Monocarboxylate transporter 1
MIRABEGRON	P-glycoprotein 1
MIRABEGRON	Solute carrier organic anion transporter family member 1A2
MIRABEGRON	Solute carrier family 22 member 1
MIRABEGRON	Solute carrier family 22 member 2
MIRABEGRON	Solute carrier family 22 member 3
REGORAFENIB	P-glycoprotein 1
REGORAFENIB	ATP-binding cassette sub-family G member 2
ENZALUTAMIDE	P-glycoprotein 1
PONATINIB	P-glycoprotein 1
PONATINIB	ATP-binding cassette sub-family G member 2
FLUTICASONE FUROATE	P-glycoprotein 1
FLUTICASONE FUROATE	Solute carrier organic anion transporter family member 1B1
CANAGLIFLOZIN	P-glycoprotein 1
CANAGLIFLOZIN	Canalicular multispecific organic anion transporter 1
CANAGLIFLOZIN	ATP-binding cassette sub-family G member 2
POMALIDOMIDE	P-glycoprotein 1
DABRAFENIB	P-glycoprotein 1
DABRAFENIB	ATP-binding cassette sub-family G member 2
DABRAFENIB	Solute carrier organic anion transporter family member 1B1
DABRAFENIB	Solute carrier organic anion transporter family member 1B3
DABRAFENIB	Solute carrier organic anion transporter family member 1A2
DABRAFENIB	Solute carrier family 22 member 6
DABRAFENIB	Solute carrier family 22 member 8
DABRAFENIB	Solute carrier family 22 member 2
AFATINIB	P-glycoprotein 1
AFATINIB	ATP-binding cassette sub-family G member 2
LEVOMILNACIPRAN	P-glycoprotein 1
DOLUTEGRAVIR	Solute carrier family 22 member 2
DOLUTEGRAVIR	ATP-binding cassette sub-family G member 2
DOLUTEGRAVIR	Solute carrier family 22 member 6
DOLUTEGRAVIR	Solute carrier family 22 member 8
DOLUTEGRAVIR	P-glycoprotein 1
DOLUTEGRAVIR	Multidrug and toxin extrusion protein 1
RIOCIGUAT	ATP-binding cassette sub-family G member 2
RIOCIGUAT	P-glycoprotein 1
SOFOSBUVIR	P-glycoprotein 1
SOFOSBUVIR	ATP-binding cassette sub-family G member 2
INOSITOL NICOTINATE	Sodium-coupled monocarboxylate transporter 1
DIOSMIN	P-glycoprotein 1
DIOSMIN	Solute carrier organic anion transporter family member 1B1
DIOSMIN	Solute carrier organic anion transporter family member 1B3
DIOSMIN	Solute carrier organic anion transporter family member 2B1
CEFALORIDINE	Solute carrier family 22 member 6
CEFALORIDINE	Solute carrier family 22 member 8
ALISKIREN	P-glycoprotein 1
LEDIPASVIR	P-glycoprotein 1
LEDIPASVIR	ATP-binding cassette sub-family G member 2
VORAPAXAR	P-glycoprotein 1
SUVOREXANT	P-glycoprotein 1
EMPAGLIFLOZIN	P-glycoprotein 1
EMPAGLIFLOZIN	ATP-binding cassette sub-family G member 2
EMPAGLIFLOZIN	Solute carrier family 22 member 8
EMPAGLIFLOZIN	Solute carrier organic anion transporter family member 1B1
EMPAGLIFLOZIN	Solute carrier organic anion transporter family member 1B3
ELIGLUSTAT	P-glycoprotein 1
NETUPITANT	P-glycoprotein 1
IDELALISIB	ATP-binding cassette sub-family G member 2
IDELALISIB	P-glycoprotein 1
IDELALISIB	Solute carrier organic anion transporter family member 1B1
IDELALISIB	Solute carrier organic anion transporter family member 1B3
AVIBACTAM	Canalicular multispecific organic anion transporter 1
AVIBACTAM	Solute carrier family 22 member 8
CANNABIDIOL	Multidrug resistance-associated protein 1
CANNABIDIOL	ATP-binding cassette sub-family G member 2
CANNABIDIOL	Equilibrative nucleoside transporter 1
CANNABIDIOL	P-glycoprotein 1
CERITINIB	P-glycoprotein 1
COBICISTAT	P-glycoprotein 1
COBICISTAT	ATP-binding cassette sub-family G member 2
COBICISTAT	Solute carrier organic anion transporter family member 1B1
COBICISTAT	Solute carrier organic anion transporter family member 1B3
PALBOCICLIB	P-glycoprotein 1
PALBOCICLIB	ATP-binding cassette sub-family G member 2
PALBOCICLIB	Solute carrier family 22 member 1
OLAPARIB	P-glycoprotein 1
OLAPARIB	ATP-binding cassette sub-family G member 2
EDOXABAN	P-glycoprotein 1
UMECLIDINIUM	P-glycoprotein 1
UMECLIDINIUM	Solute carrier family 22 member 1
UMECLIDINIUM	Solute carrier family 22 member 2
LENVATINIB	P-glycoprotein 1
LENVATINIB	ATP-binding cassette sub-family G member 2
LENVATINIB	Solute carrier family 22 member 6
LENVATINIB	Solute carrier family 22 member 8
LENVATINIB	Solute carrier family 22 member 2
LENVATINIB	Solute carrier organic anion transporter family member 1B1
LENVATINIB	Bile salt export pump
LENVATINIB	Solute carrier organic anion transporter family member 1B3
NINTEDANIB	P-glycoprotein 1
NINTEDANIB	Solute carrier family 22 member 1
NINTEDANIB	ATP-binding cassette sub-family G member 2
VILANTEROL	P-glycoprotein 1
SOMATOSTATIN	P-glycoprotein 1
THYROID, PORCINE	Monocarboxylate transporter 8
THYROID, PORCINE	Solute carrier organic anion transporter family member 1C1
THYROID, PORCINE	Solute carrier organic anion transporter family member 3A1
THYROID, PORCINE	Solute carrier organic anion transporter family member 4A1
THYROID, PORCINE	Large neutral amino acids transporter small subunit 1
THYROID, PORCINE	Sodium/bile acid cotransporter
DACLATASVIR	P-glycoprotein 1
DACLATASVIR	Solute carrier organic anion transporter family member 1B1
DACLATASVIR	Solute carrier organic anion transporter family member 1B3
DACLATASVIR	ATP-binding cassette sub-family G member 2
STIRIPENTOL	P-glycoprotein 1
STIRIPENTOL	ATP-binding cassette sub-family G member 2
BREXPIPRAZOLE	Multidrug and toxin extrusion protein 2
COPPER	High affinity copper uptake protein 1
COPPER	Natural resistance-associated macrophage protein 2
COPPER	Copper-transporting ATPase 1
COPPER	Copper-transporting ATPase 2
COPPER	Probable low affinity copper uptake protein 2
TECHNETIUM TC-99M MEBROFENIN	Solute carrier organic anion transporter family member 1B1
TECHNETIUM TC-99M MEBROFENIN	Solute carrier organic anion transporter family member 1B3
SINCALIDE	Solute carrier organic anion transporter family member 1B3
SODIUM CITRATE	Mitochondrial 2-oxodicarboxylate carrier
SODIUM CITRATE	Solute carrier family 13 member 2
SODIUM CITRATE	Solute carrier family 13 member 5
SODIUM CITRATE	Tricarboxylate transport protein, mitochondrial
TECHNETIUM TC-99M SESTAMIBI	P-glycoprotein 1
TECHNETIUM TC-99M SESTAMIBI	Multidrug resistance-associated protein 1
DASABUVIR	ATP-binding cassette sub-family G member 2
DASABUVIR	ATP-binding cassette sub-family B member 5
DASABUVIR	P-glycoprotein 1
VILOXAZINE	Multidrug and toxin extrusion protein 1
ETOPERIDONE	Sodium-dependent serotonin transporter
ETOPERIDONE	Sodium-dependent noradrenaline transporter
ETOPERIDONE	Sodium-dependent dopamine transporter
LOBEGLITAZONE	Solute carrier organic anion transporter family member 1B1
LOBEGLITAZONE	Solute carrier organic anion transporter family member 3A1
LOBEGLITAZONE	P-glycoprotein 1
DEXIBUPROFEN	Multidrug resistance-associated protein 4
DEXIBUPROFEN	Multidrug resistance-associated protein 1
DEXIBUPROFEN	Solute carrier organic anion transporter family member 1A2
DEXIBUPROFEN	Solute carrier family 22 member 6
DEXIBUPROFEN	Solute carrier family 22 member 8
DEXIBUPROFEN	Solute carrier family 22 member 11
DEXIBUPROFEN	Solute carrier organic anion transporter family member 2B1
DEXIBUPROFEN	P-glycoprotein 1
LEVAMLODIPINE	P-glycoprotein 1
LEVAMLODIPINE	Ileal sodium/bile acid cotransporter
LEVAMLODIPINE	Solute carrier family 22 member 5
NIGULDIPINE	P-glycoprotein 1
METHYLENE BLUE	P-glycoprotein 1
METHYLENE BLUE	Solute carrier family 22 member 2
METHYLENE BLUE	Multidrug and toxin extrusion protein 2
METHYLENE BLUE	Multidrug and toxin extrusion protein 1
UBIDECARENONE	P-glycoprotein 1
ELUXADOLINE	Solute carrier organic anion transporter family member 1B1
ELUXADOLINE	Canalicular multispecific organic anion transporter 1
ELUXADOLINE	Solute carrier family 22 member 8
ARTESUNATE	ATP-binding cassette sub-family G member 2
ARTESUNATE	P-glycoprotein 1
ARTESUNATE	Solute carrier organic anion transporter family member 1B1
ARTESUNATE	Solute carrier family 22 member 8
FIMASARTAN	Solute carrier organic anion transporter family member 1B1
FIMASARTAN	ATP-binding cassette sub-family G member 2
LUMACAFTOR	P-glycoprotein 1
POLYETHYLENE GLYCOL	P-glycoprotein 1
ROLAPITANT	ATP-binding cassette sub-family G member 2
ROLAPITANT	P-glycoprotein 1
SACUBITRIL	Solute carrier organic anion transporter family member 1B1
SACUBITRIL	Solute carrier organic anion transporter family member 1B3
OMBITASVIR	P-glycoprotein 1
OMBITASVIR	ATP-binding cassette sub-family G member 2
PARITAPREVIR	ATP-binding cassette sub-family G member 2
PARITAPREVIR	P-glycoprotein 1
PARITAPREVIR	Solute carrier organic anion transporter family member 1B1
PARITAPREVIR	Solute carrier organic anion transporter family member 1B3
SILIBININ	Solute carrier family 22 member 6
SILIBININ	Solute carrier organic anion transporter family member 1B1
SILIBININ	Solute carrier organic anion transporter family member 1B3
SILIBININ	Solute carrier organic anion transporter family member 2B1
TENOFOVIR ALAFENAMIDE	P-glycoprotein 1
TENOFOVIR ALAFENAMIDE	Multidrug resistance-associated protein 4
TENOFOVIR ALAFENAMIDE	Solute carrier family 22 member 6
TENOFOVIR ALAFENAMIDE	Solute carrier family 22 member 8
TENOFOVIR ALAFENAMIDE	ATP-binding cassette sub-family G member 2
TENOFOVIR ALAFENAMIDE	Solute carrier organic anion transporter family member 1B1
TENOFOVIR ALAFENAMIDE	Solute carrier organic anion transporter family member 1B3
SULBACTAM	Solute carrier family 22 member 6
AMMONIA N-13	Ammonium transporter Rh type C
TEGAFUR-URACIL	Solute carrier family 22 member 7
TEGAFUR-URACIL	Equilibrative nucleoside transporter 1
TEGAFUR-URACIL	Equilibrative nucleoside transporter 2
TEGAFUR-URACIL	Sodium/nucleoside cotransporter 1
TEGAFUR-URACIL	Sodium/nucleoside cotransporter 2
TEGAFUR-URACIL	Solute carrier family 28 member 3
OSIMERTINIB	P-glycoprotein 1
OSIMERTINIB	ATP-binding cassette sub-family G member 2
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 1
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 2
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 3
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 4
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 6
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 7
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 8
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 9
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 10
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 11
DEXTROSE, UNSPECIFIED FORM	Solute carrier family 2, facilitated glucose transporter member 12
DEXTROSE, UNSPECIFIED FORM	Sodium/glucose cotransporter 1
TIPIRACIL	Solute carrier family 22 member 2
TIPIRACIL	Multidrug and toxin extrusion protein 1
INVERT SUGAR	Solute carrier family 2, facilitated glucose transporter member 2
INVERT SUGAR	Solute carrier family 2, facilitated glucose transporter member 5
RAUWOLFIA SERPENTINA ROOT	Sodium-dependent noradrenaline transporter
RAUWOLFIA SERPENTINA ROOT	Synaptic vesicular amine transporter
INDOCYANINE GREEN ACID FORM	Canalicular multispecific organic anion transporter 1
INDOCYANINE GREEN ACID FORM	Bile salt export pump
TECHNETIUM TC-99M SUCCIMER	Sodium-dependent phosphate transporter 1
TECHNETIUM TC-99M SUCCIMER	Sodium-dependent phosphate transporter 2
SODIUM PHOSPHATE, MONOBASIC	Sodium-dependent phosphate transporter 1
SODIUM PHOSPHATE, MONOBASIC	Sodium-dependent phosphate transporter 2
SODIUM PHOSPHATE, MONOBASIC	Sodium-dependent phosphate transport protein 2A
SODIUM PHOSPHATE, MONOBASIC	Sodium-dependent phosphate transport protein 2B
SODIUM PHOSPHATE, MONOBASIC	Sodium-dependent phosphate transport protein 2C
GLYCERIN	Aquaporin-7
GLYCERIN	Aquaporin-9
GLYCERIN	Glycerol uptake facilitator protein
RUBIDIUM RB-82	Sodium/potassium-transporting ATPase subunit alpha-1
RUBIDIUM RB-82	Sodium/potassium-transporting ATPase subunit gamma
RUBIDIUM RB-82	Sodium/potassium-transporting ATPase subunit beta-1
RUBIDIUM RB-82	Sodium/potassium-transporting ATPase subunit beta-2
RUBIDIUM RB-82	Sodium/potassium-transporting ATPase subunit beta-3
RUBIDIUM RB-82	Sodium/potassium-transporting ATPase subunit alpha-4
RUBIDIUM RB-82	Sodium/potassium-transporting ATPase subunit alpha-2
RUBIDIUM RB-82	Sodium/potassium-transporting ATPase subunit alpha-3
MAGNESIUM CARBONATE	Transient receptor potential cation channel subfamily M member 6
MAGNESIUM CARBONATE	Solute carrier family 41 member 3
MAGNESIUM CARBONATE	Metal transporter CNNM2
MAGNESIUM CARBONATE	Transient receptor potential cation channel subfamily M member 7
STRONTIUM CHLORIDE SR-89	Sodium/calcium exchanger 1
STRONTIUM CHLORIDE SR-89	Voltage-dependent T-type calcium channel subunit alpha-1I
THIOSULFURIC ACID	Solute carrier family 13 member 4
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 4
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 2
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 1
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 3
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 9
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 5
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 6
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 7
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 8
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 10
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 11
FLUDEOXYGLUCOSE (18F)	Solute carrier family 2, facilitated glucose transporter member 12
IOBENGUANE SULFATE I-123	Sodium-dependent noradrenaline transporter
POLYETHYLENE GLYCOL 400	P-glycoprotein 1
POTASSIUM NITRATE	Mucin-1
CALCIUM CITRATE	Transient receptor potential cation channel subfamily V member 6
CALCIUM CITRATE	Sodium/calcium exchanger 1
CALCIUM CITRATE	Transient receptor potential cation channel subfamily V member 5
CALCIUM CITRATE	Ryanodine receptor 1
CALCIUM CITRATE	Ryanodine receptor 2
CALCIUM CITRATE	Polycystic kidney disease 2-like 1 protein
CALCIUM CITRATE	Ryanodine receptor 3
CALCIUM CITRATE	Polycystic kidney disease protein 1-like 3
CALCIUM CITRATE	Cation channel sperm-associated protein 1
CALCIUM CITRATE	Voltage-dependent L-type calcium channel
CALCIUM CITRATE	Voltage-dependent P/Q-type calcium channel
CALCIUM CITRATE	Voltage-dependent T-type calcium channel
CALCIUM CITRATE	Voltage-dependent R-type calcium channel
POTASSIUM BICARBONATE	Solute carrier family 12 member 2
POTASSIUM BICARBONATE	Solute carrier family 12 member 1
SELENIOUS ACID	Selenoprotein P
TOCOPHEROL	Alpha-tocopherol transfer protein
TOCOPHEROL	SEC14-like protein 4
TOCOPHEROL	SEC14-like protein 2
TOCOPHEROL	SEC14-like protein 3
TOCOPHEROL	Apolipoprotein B receptor
TOCOPHEROL	Scavenger receptor class B member 1
TOCOPHEROL	P-glycoprotein 1
LEVOMEFOLIC ACID	Proton-coupled folate transporter
LEVOMEFOLIC ACID	Folate transporter 1
CALCIUM PHOSPHATE	Sodium-dependent phosphate transporter 1
CALCIUM PHOSPHATE	Sodium-dependent phosphate transporter 2
CALCIUM PHOSPHATE	Sodium-dependent phosphate transport protein 2A
CALCIUM PHOSPHATE	Sodium-dependent phosphate transport protein 2B
CALCIUM PHOSPHATE	Sodium-dependent phosphate transport protein 2C
CALCIUM PHOSPHATE	Transient receptor potential cation channel subfamily V member 6
CALCIUM PHOSPHATE	Sodium/calcium exchanger 1
CALCIUM PHOSPHATE	Transient receptor potential cation channel subfamily V member 5
CALCIUM PHOSPHATE	Ryanodine receptor 1
CALCIUM PHOSPHATE	Ryanodine receptor 2
CALCIUM PHOSPHATE	Polycystic kidney disease 2-like 1 protein
CALCIUM PHOSPHATE	Ryanodine receptor 3
CALCIUM PHOSPHATE	Polycystic kidney disease protein 1-like 3
CALCIUM PHOSPHATE	Cation channel sperm-associated protein 1
CALCIUM PHOSPHATE	Voltage-dependent L-type calcium channel
CALCIUM PHOSPHATE	Voltage-dependent P/Q-type calcium channel
CALCIUM PHOSPHATE	Voltage-dependent T-type calcium channel
CALCIUM PHOSPHATE	Voltage-dependent R-type calcium channel
SELEXIPAG	Solute carrier organic anion transporter family member 1B1
SELEXIPAG	Solute carrier organic anion transporter family member 1B3
SELEXIPAG	P-glycoprotein 1
ALECTINIB	ATP-binding cassette sub-family G member 2
ALECTINIB	P-glycoprotein 1
MONENSIN	P-glycoprotein 1
SALINOMYCIN	P-glycoprotein 1
ELBASVIR	P-glycoprotein 1
GRAZOPREVIR	P-glycoprotein 1
GRAZOPREVIR	Solute carrier organic anion transporter family member 1B1
GRAZOPREVIR	Solute carrier organic anion transporter family member 1B3
VENETOCLAX	P-glycoprotein 1
VENETOCLAX	ATP-binding cassette sub-family G member 2
VENETOCLAX	Solute carrier organic anion transporter family member 1B1
ASUNAPREVIR	Solute carrier organic anion transporter family member 1B1
ASUNAPREVIR	Solute carrier organic anion transporter family member 1B3
ASUNAPREVIR	Solute carrier organic anion transporter family member 2B1
ASUNAPREVIR	P-glycoprotein 1
THIMEROSAL	Inositol 1,4,5-trisphosphate receptor type 1
BILASTINE	ATP-binding cassette sub-family B member 5
BILASTINE	Solute carrier organic anion transporter family member 1A2
BILASTINE	Solute carrier organic anion transporter family member 2B1
LIFITEGRAST	Solute carrier organic anion transporter family member 1A2
LIFITEGRAST	Solute carrier organic anion transporter family member 2B1
VELPATASVIR	P-glycoprotein 1
VELPATASVIR	ATP-binding cassette sub-family G member 2
VELPATASVIR	Solute carrier organic anion transporter family member 1B1
VELPATASVIR	Solute carrier organic anion transporter family member 1B3
VELPATASVIR	Solute carrier organic anion transporter family member 2B1
OPICAPONE	P-glycoprotein 1
OPICAPONE	ATP-binding cassette sub-family G member 2
OPICAPONE	Solute carrier organic anion transporter family member 1B3
OPICAPONE	Solute carrier organic anion transporter family member 2B1
OPICAPONE	Solute carrier organic anion transporter family member 1B1
ISAVUCONAZOLE	P-glycoprotein 1
ISAVUCONAZOLE	ATP-binding cassette sub-family G member 2
ISAVUCONAZOLE	Solute carrier family 22 member 2
TOCOFERSOLAN	Alpha-tocopherol transfer protein
TOCOFERSOLAN	Scavenger receptor class B member 1
TOCOFERSOLAN	Niemann-Pick C1-like protein 1
TOCOFERSOLAN	ATP-binding cassette sub-family G member 5
TOCOFERSOLAN	ATP-binding cassette sub-family G member 8
TOCOFERSOLAN	ATP-binding cassette sub-family A member 1
TOCOFERSOLAN	SEC14-like protein 4
TOCOFERSOLAN	SEC14-like protein 2
TOCOFERSOLAN	SEC14-like protein 3
TOCOFERSOLAN	Apolipoprotein B receptor
AMIFAMPRIDINE	Solute carrier family 22 member 2
VINFLUNINE	ATP-binding cassette sub-family B member 5
VINFLUNINE	P-glycoprotein 1
PITOLISANT	Solute carrier family 22 member 1
TAFAMIDIS	ATP-binding cassette sub-family G member 2
TAFAMIDIS	Solute carrier family 22 member 6
TAFAMIDIS	Solute carrier family 22 member 8
TUCATINIB	ATP-binding cassette sub-family G member 2
TUCATINIB	P-glycoprotein 1
TUCATINIB	Solute carrier family 22 member 2
TUCATINIB	Multidrug and toxin extrusion protein 1
TUCATINIB	Multidrug and toxin extrusion protein 2
LATANOPROSTENE BUNOD	Solute carrier organic anion transporter family member 2B1
CURCUMIN	P-glycoprotein 1
DAPRODUSTAT	Solute carrier organic anion transporter family member 1B1
DAPRODUSTAT	Solute carrier organic anion transporter family member 1B3
DAPRODUSTAT	Solute carrier family 22 member 6
DAPRODUSTAT	Solute carrier family 22 member 8
DAPRODUSTAT	ATP-binding cassette sub-family G member 2
SELUMETINIB	P-glycoprotein 1
SELUMETINIB	ATP-binding cassette sub-family G member 2
NALDEMEDINE	ATP-binding cassette sub-family B member 5
VOCLOSPORIN	P-glycoprotein 1
PACRITINIB	P-glycoprotein 1
PACRITINIB	ATP-binding cassette sub-family G member 2
PACRITINIB	Solute carrier family 22 member 1
PACRITINIB	Solute carrier family 22 member 2
TEZACAFTOR	P-glycoprotein 1
TEZACAFTOR	ATP-binding cassette sub-family G member 2
TEZACAFTOR	Solute carrier family 22 member 2
TEZACAFTOR	Solute carrier family 22 member 6
TEZACAFTOR	Solute carrier family 22 member 8
TEZACAFTOR	Solute carrier organic anion transporter family member 1B1
TEZACAFTOR	Solute carrier organic anion transporter family member 1B3
ENCORAFENIB	P-glycoprotein 1
ENCORAFENIB	Solute carrier family 22 member 2
ENCORAFENIB	ATP-binding cassette sub-family G member 2
ENCORAFENIB	Solute carrier family 22 member 6
ENCORAFENIB	Solute carrier family 22 member 8
ENCORAFENIB	Solute carrier organic anion transporter family member 1B1
ENCORAFENIB	Solute carrier organic anion transporter family member 1B3
LASMIDITAN	P-glycoprotein 1
