0	1
ASPARTAME	Transient receptor potential cation channel subfamily V member 1
CHOLECALCIFEROL	Vitamin D3 receptor
MENADIONE	Vitamin K-dependent gamma-carboxylase
MENADIONE	Vitamin K epoxide reductase complex subunit 1
MENADIONE	Vitamin K epoxide reductase complex subunit 1-like protein 1
MENADIONE	Prothrombin
MENADIONE	Coagulation factor IX
MENADIONE	Vitamin K-dependent protein C
MENADIONE	Vitamin K-dependent protein S
MENADIONE	Osteocalcin
ATP	Cystic fibrosis transmembrane conductance regulator
ATP	Tyrosine-protein kinase ABL2
ATP	Tyrosine-protein kinase ABL1
PROLINE	Peptidyl-prolyl cis-trans isomerase B
PROLINE	Peptidyl-prolyl cis-trans isomerase A
ASPARAGINE	Sodium-coupled neutral amino acid transporters
ASPARAGINE	Isoaspartyl peptidase/L-asparaginase
PRAVASTATIN	3-hydroxy-3-methylglutaryl-coenzyme A reductase
PRAVASTATIN	Histone deacetylase 2
FLUVOXAMINE	Sodium-dependent serotonin transporter
VALSARTAN	Type-1 angiotensin II receptor
RAMIPRIL	Angiotensin-converting enzyme
MASOPROCOL	Arachidonate 5-lipoxygenase
MASOPROCOL	Transient receptor potential cation channel subfamily M member 7
FLUNISOLIDE	Glucocorticoid receptor
BACLOFEN	Gamma-aminobutyric acid type B receptor subunit 2
BACLOFEN	C-X-C chemokine receptor type 4
BACLOFEN	Gamma-aminobutyric acid type B receptor subunit 1
AMPHETAMINE	Synaptic vesicular amine transporter
AMPHETAMINE	Sodium-dependent dopamine transporter
AMPHETAMINE	Cocaine- and amphetamine-regulated transcript protein
AMPHETAMINE	Trace amine-associated receptor 1
AMPHETAMINE	Monoamine oxidase
AMPHETAMINE	Sodium-dependent noradrenaline transporter
AMPHETAMINE	Sodium-dependent noradrenaline transporter
AMPHETAMINE	Alpha adrenergic receptor
AMPHETAMINE	Beta adrenergic receptor
AMPHETAMINE	Dopamine D2 receptor
AMPHETAMINE	Amine oxidase [flavin-containing] B
AMPHETAMINE	Sodium-dependent serotonin transporter
PENTAGASTRIN	Gastrin/cholecystokinin type B receptor
NICOTINE	Neuronal acetylcholine receptor subunit alpha-4
NICOTINE	Neuronal acetylcholine receptor subunit alpha-7
NICOTINE	Neuronal acetylcholine receptor subunit beta-2
NICOTINE	Neuronal acetylcholine receptor subunit alpha-2
NICOTINE	Neuronal acetylcholine receptor subunit alpha-3
NICOTINE	Neuronal acetylcholine receptor subunit alpha-5
NICOTINE	Neuronal acetylcholine receptor subunit alpha-6
NICOTINE	Neuronal acetylcholine receptor subunit alpha-9
NICOTINE	Neuronal acetylcholine receptor subunit alpha-10
NICOTINE	Neuronal acetylcholine receptor subunit beta-3
NICOTINE	Neuronal acetylcholine receptor subunit beta-4
NICOTINE	Cytochrome P450 19A1
NICOTINE	Choline O-acetyltransferase
CEVIMELINE	Muscarinic acetylcholine receptor M3
CEVIMELINE	Muscarinic acetylcholine receptor M1
LORAZEPAM	GABA(A) Receptor
LORAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
ESMOLOL	Beta-1 adrenergic receptor
BORTEZOMIB	Proteasome subunit beta type-5
BORTEZOMIB	Proteasome subunit beta type-1
ETHCHLORVYNOL	GABA(A) Receptor
CARBIDOPA	Aromatic-L-amino-acid decarboxylase
PHENTERMINE	Sodium-dependent noradrenaline transporter
PHENTERMINE	Sodium-dependent serotonin transporter
PHENTERMINE	Sodium-dependent dopamine transporter
PHENTERMINE	Amine oxidase [flavin-containing] A
PHENTERMINE	Amine oxidase [flavin-containing] B
PHENTERMINE	Pro-neuropeptide Y
INDECAINIDE	Sodium channel protein type 5 subunit alpha
TRAMADOL	Mu-type opioid receptor
TRAMADOL	Sodium-dependent noradrenaline transporter
TRAMADOL	Sodium-dependent serotonin transporter
TRAMADOL	Sodium channel protein type 2 subunit alpha
TRAMADOL	NMDA receptor
TRAMADOL	Adenosine receptor A1
TRAMADOL	Alpha-2 adrenergic receptors
TRAMADOL	5-hydroxytryptamine receptor 2C
TRAMADOL	Kappa-type opioid receptor
TRAMADOL	Delta-type opioid receptor
TRAMADOL	Neuronal acetylcholine receptor subunit alpha-7
TRAMADOL	Muscarinic acetylcholine receptor M3
TRAMADOL	Muscarinic acetylcholine receptor M1
TRAMADOL	Neurokinin 1 receptor
TRAMADOL	Transient receptor potential cation channel subfamily V member 1
VIDARABINE	DNA polymerase catalytic subunit
VIDARABINE	Thymidine kinase
VIDARABINE	Thymidine kinase
BETAXOLOL	Beta-1 adrenergic receptor
BETAXOLOL	Beta-2 adrenergic receptor
FLUCONAZOLE	Cytochrome P450 51
TROGLITAZONE	Peroxisome proliferator-activated receptor gamma
TROGLITAZONE	Peroxisome proliferator-activated receptor gamma
TROGLITAZONE	Estrogen-related receptor gamma
TROGLITAZONE	Steroid hormone receptor ERR1
TROGLITAZONE	Long-chain-fatty-acid--CoA ligase 4
TROGLITAZONE	Plasminogen activator inhibitor 1
TROGLITAZONE	Equilibrative nucleoside transporter 1
OSELTAMIVIR	Neuraminidase
OSELTAMIVIR	Sialidase-1
OSELTAMIVIR	Sialidase-2
ERYTHROMYCIN	23S ribosomal RNA
ERYTHROMYCIN	Motilin receptor
ERYTHROMYCIN	Potassium voltage-gated channel subfamily H member 2
HYDROXOCOBALAMIN	Methionine synthase
HYDROXOCOBALAMIN	Methylmalonyl-CoA mutase, mitochondrial
HYDROXOCOBALAMIN	Methylmalonic aciduria type A protein, mitochondrial
HYDROXOCOBALAMIN	Transcobalamin-1
HYDROXOCOBALAMIN	Protein amnionless
HYDROXOCOBALAMIN	Cubilin
HYDROXOCOBALAMIN	Methylmalonic aciduria and homocystinuria type C protein
CAFFEINE	Adenosine receptor A1
CAFFEINE	Adenosine receptor A2a
CAFFEINE	Adenosine receptor A2b
CAFFEINE	Adenosine receptor A3
CAFFEINE	Phosphodiesterase enzymes
CAFFEINE	cAMP-specific 3',5'-cyclic phosphodiesterase 4B
CAFFEINE	Cyclic nucleotide phosphodiesterase
CAFFEINE	DNA-dependent protein kinase catalytic subunit
CAFFEINE	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform
CAFFEINE	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform
CAFFEINE	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform
CAFFEINE	Inositol 1,4,5-trisphosphate receptor
CAFFEINE	Serine-protein kinase ATM
SUCCINYLCHOLINE	Neuronal Acetylcholine (nACh) Receptor Subunits
SUCCINYLCHOLINE	Muscarinic acetylcholine receptor M2
SUCCINYLCHOLINE	Muscarinic acetylcholine receptor M3
SILDENAFIL	cGMP-specific 3',5'-cyclic phosphodiesterase
SILDENAFIL	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma
SILDENAFIL	Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma
SILDENAFIL	Ornithine decarboxylase
SILDENAFIL	Programmed cell death 1 ligand 1
DOFETILIDE	Potassium voltage-gated channel subfamily H member 2
DOFETILIDE	Potassium channel subfamily K member 2
DOFETILIDE	ATP-sensitive inward rectifier potassium channel 12
PYRIMETHAMINE	Dihydrofolate reductase
PYRIMETHAMINE	Bifunctional dihydrofolate reductase-thymidylate synthase
RESERPINE	Synaptic vesicular amine transporter
RESERPINE	Chromaffin granule amine transporter
AZITHROMYCIN	23S ribosomal RNA
AZITHROMYCIN	Protein-arginine deiminase type-4
TICLOPIDINE	P2Y purinoceptor 12
TROSPIUM	Muscarinic acetylcholine receptor M1
ADAPALENE	Retinoic acid receptor beta
ADAPALENE	Retinoic acid receptor gamma
ADAPALENE	Retinoic acid receptor RXR-beta
ADAPALENE	Retinoic acid receptor RXR-gamma
ADAPALENE	Retinoic acid receptor RXR-alpha
ADAPALENE	Transcription factor AP-1
ADAPALENE	Toll-like receptor 2
ADAPALENE	Aspartate aminotransferase, cytoplasmic
MIDODRINE	Alpha-1A adrenergic receptor
MIDODRINE	Alpha-1B adrenergic receptor
MIDODRINE	Alpha-1D adrenergic receptor
REMIKIREN	Renin
PANTOPRAZOLE	Potassium-transporting ATPase alpha chain 1
PANTOPRAZOLE	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1
TORASEMIDE	Solute carrier family 12 member 2
TORASEMIDE	Solute carrier family 12 member 1
CITALOPRAM	Sodium-dependent serotonin transporter
CITALOPRAM	Histamine H1 receptor
ELETRIPTAN	5-hydroxytryptamine receptor 1D
ELETRIPTAN	5-hydroxytryptamine receptor 1B
ELETRIPTAN	5-hydroxytryptamine receptor 1F
ELETRIPTAN	5-hydroxytryptamine receptor 1A
BETHANIDINE	ATP-sensitive inward rectifier potassium channel 1
BETHANIDINE	Alpha-2 adrenergic receptors
BETHANIDINE	Beta adrenergic receptor
MOXIFLOXACIN	DNA gyrase subunit A
MOXIFLOXACIN	DNA topoisomerase 4 subunit A
MOXIFLOXACIN	DNA topoisomerase 2-alpha
MOXIFLOXACIN	Serum paraoxonase/arylesterase 1
OXYPHENONIUM	Muscarinic acetylcholine receptor M1
NELFINAVIR	HIV-1 protease
ISOETHARINE	Beta-1 adrenergic receptor
ISOETHARINE	Beta-2 adrenergic receptor
GLIMEPIRIDE	ATP-sensitive inward rectifier potassium channel 11
GLIMEPIRIDE	ATP-sensitive inward rectifier potassium channel 1
GLIMEPIRIDE	ATP-binding cassette sub-family C member 8
DIFLORASONE	Glucocorticoid receptor
INDINAVIR	Human immunodeficiency virus type 1 protease
GUANADREL	Sodium-dependent noradrenaline transporter
LOVASTATIN	3-hydroxy-3-methylglutaryl-coenzyme A reductase
LOVASTATIN	Integrin alpha-L
LOVASTATIN	Histone deacetylase 2
ENFLURANE	GABA(A) Receptor
ENFLURANE	Voltage-dependent calcium channel
ENFLURANE	Voltage-dependent calcium channel
ENFLURANE	Glycine receptor subunit alpha-1
ENFLURANE	Voltage-gated Potassium Channels
ENFLURANE	Voltage-gated Potassium Channels
ENFLURANE	Calcium-transporting ATPase type 2C member 1
ENFLURANE	Glutamate (NMDA) receptor
ENFLURANE	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
ENFLURANE	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
CEFOTIAM	Penicillin-binding protein 1A
TEMAZEPAM	GABA(A) Receptor
TEMAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
METHYCLOTHIAZIDE	Solute carrier family 12 member 1
METHYCLOTHIAZIDE	Carbonic anhydrase 1
METHYCLOTHIAZIDE	Carbonic anhydrase 2
METHYCLOTHIAZIDE	Carbonic anhydrase 4
AMINOSALICYLIC ACID	Prostaglandin G/H synthase 2
AMINOSALICYLIC ACID	Inhibitor of nuclear factor kappa-B kinase subunit alpha
AMINOSALICYLIC ACID	Arachidonate 5-lipoxygenase
AMINOSALICYLIC ACID	Group IIE secretory phospholipase A2
REBOXETINE	Sodium-dependent noradrenaline transporter
MILRINONE	cGMP-inhibited 3',5'-cyclic phosphodiesterase A
PIPOBROMAN	DNA
BUTABARBITAL	GABA(A) Receptor
BUTABARBITAL	Neuronal Acetylcholine (nACh) Receptor Subunits
BUTABARBITAL	Glutamate receptor 1
BUTABARBITAL	Glutamate receptor 2
BUTABARBITAL	Glutamate receptor 3
BUTABARBITAL	Glutamate receptor 4
BUTABARBITAL	Glutamate receptor ionotropic, kainate 1
BUTABARBITAL	Glutamate receptor ionotropic, kainate 2
BUTABARBITAL	Glutamate receptor ionotropic, kainate 3
BUTABARBITAL	Glutamate receptor ionotropic, kainate 4
BUTABARBITAL	Glutamate receptor ionotropic, kainate 5
NEVIRAPINE	Reverse transcriptase/RNaseH
OXICONAZOLE	Cytochrome P450 51
OXICONAZOLE	Lanosterol synthase
OXICONAZOLE	Nuclear receptor subfamily 1 group I member 2
ALCLOMETASONE	Glucocorticoid receptor
BUTALBITAL	Gamma-aminobutyric acid receptor subunit alpha-2
BUTALBITAL	Gamma-aminobutyric acid receptor subunit alpha-3
BUTALBITAL	Gamma-aminobutyric acid receptor subunit alpha-4
BUTALBITAL	Gamma-aminobutyric acid receptor subunit alpha-5
BUTALBITAL	Gamma-aminobutyric acid receptor subunit alpha-6
BUTALBITAL	GABA(A) Receptor
BUTALBITAL	Gamma-aminobutyric acid receptor subunit alpha-1
BUTALBITAL	Neuronal acetylcholine receptor subunit alpha-4
BUTALBITAL	Neuronal acetylcholine receptor subunit alpha-7
BUTALBITAL	Glutamate receptor 2
BUTALBITAL	Glutamate receptor ionotropic, kainate 2
CLADRIBINE	Ribonucleoside-diphosphate reductase large subunit
CLADRIBINE	Ribonucleoside-diphosphate reductase subunit M2
CLADRIBINE	Ribonucleoside-diphosphate reductase subunit M2 B
CLADRIBINE	DNA
CLADRIBINE	DNA polymerase alpha catalytic subunit
CLADRIBINE	DNA polymerase epsilon catalytic subunit A
CLADRIBINE	DNA polymerase epsilon subunit 2
CLADRIBINE	DNA polymerase epsilon subunit 3
CLADRIBINE	DNA polymerase epsilon subunit 4
CLADRIBINE	Purine nucleoside phosphorylase
RANOLAZINE	Sodium channel protein
RANOLAZINE	Inward rectifier potassium channel
RANOLAZINE	Voltage gated L-type calcium channel
RANOLAZINE	Alpha-1 adrenergic receptors
RANOLAZINE	Beta-1 adrenergic receptor
RANOLAZINE	Fatty acid
MESALAZINE	Prostaglandin G/H synthase 2
MESALAZINE	Prostaglandin G/H synthase 1
MESALAZINE	Arachidonate 5-lipoxygenase
MESALAZINE	Peroxisome proliferator-activated receptor gamma
MESALAZINE	Inhibitor of nuclear factor kappa-B kinase subunit alpha
MESALAZINE	Inhibitor of nuclear factor kappa-B kinase subunit beta
MESALAZINE	Nitric oxide synthase, inducible
BENZATROPINE	Muscarinic acetylcholine receptor M1
BENZATROPINE	Sodium-dependent dopamine transporter
BENZATROPINE	Histamine H1 receptor
BENZATROPINE	Sodium-dependent serotonin transporter
BENZATROPINE	Sodium-dependent noradrenaline transporter
ZIPRASIDONE	Dopamine D2 receptor
ZIPRASIDONE	5-hydroxytryptamine receptor 2A
ZIPRASIDONE	5-hydroxytryptamine receptor 1A
ZIPRASIDONE	5-hydroxytryptamine receptor 1D
ZIPRASIDONE	5-hydroxytryptamine receptor 2C
ZIPRASIDONE	Dopamine D1 receptor
ZIPRASIDONE	Dopamine D5 receptor
ZIPRASIDONE	Dopamine D3 receptor
ZIPRASIDONE	Dopamine D4 receptor
ZIPRASIDONE	5-hydroxytryptamine receptor 1B
ZIPRASIDONE	5-hydroxytryptamine receptor 1E
ZIPRASIDONE	5-hydroxytryptamine receptor 6
ZIPRASIDONE	5-hydroxytryptamine receptor 7
ZIPRASIDONE	Histamine H1 receptor
ZIPRASIDONE	Alpha-1A adrenergic receptor
ZIPRASIDONE	Alpha-1B adrenergic receptor
ZIPRASIDONE	Alpha-2A adrenergic receptor
ZIPRASIDONE	Alpha-2B adrenergic receptor
ZIPRASIDONE	Alpha-2C adrenergic receptor
ZIPRASIDONE	Muscarinic acetylcholine receptor M1
ZIPRASIDONE	Muscarinic acetylcholine receptor M2
ZIPRASIDONE	Muscarinic acetylcholine receptor M3
ZIPRASIDONE	Muscarinic acetylcholine receptor M4
ZIPRASIDONE	Muscarinic acetylcholine receptor M5
ZIPRASIDONE	5-hydroxytryptamine 3 receptor
ZIPRASIDONE	5-hydroxytryptamine receptor 5A
METHYSERGIDE	5-hydroxytryptamine receptor 2B
METHYSERGIDE	5-hydroxytryptamine receptor 2C
METHYSERGIDE	5-hydroxytryptamine receptor 2A
METHYSERGIDE	5-hydroxytryptamine receptor 1A
METHYSERGIDE	5-hydroxytryptamine receptor 7
METHYSERGIDE	5-hydroxytryptamine receptor 1B
METHYSERGIDE	5-hydroxytryptamine receptor 1F
METHYSERGIDE	5-hydroxytryptamine receptor 1E
CABERGOLINE	Dopamine D2 receptor
CABERGOLINE	5-hydroxytryptamine receptor 2B
CABERGOLINE	Dopamine D3 receptor
CABERGOLINE	5-hydroxytryptamine receptor 2A
CABERGOLINE	Alpha-2B adrenergic receptor
CABERGOLINE	5-hydroxytryptamine receptor 1D
CABERGOLINE	Dopamine D4 receptor
CABERGOLINE	Alpha-2A adrenergic receptor
CABERGOLINE	5-hydroxytryptamine receptor 1A
CABERGOLINE	Alpha-2C adrenergic receptor
CABERGOLINE	Dopamine D5 receptor
CABERGOLINE	Dopamine D1 receptor
CABERGOLINE	5-hydroxytryptamine receptor 1B
CABERGOLINE	5-hydroxytryptamine receptor 2C
CABERGOLINE	5-hydroxytryptamine receptor 7
CABERGOLINE	Alpha-1A adrenergic receptor
CABERGOLINE	Alpha-1B adrenergic receptor
CABERGOLINE	Alpha-1D adrenergic receptor
CABERGOLINE	Beta-1 adrenergic receptor
CABERGOLINE	Beta-2 adrenergic receptor
CABERGOLINE	D(1) dopamine receptor
IDOXURIDINE	DNA
IDOXURIDINE	Thymidine kinase
DAPSONE	Inactive dihydropteroate synthase 2
DAPSONE	Dihydropteroate synthase 1
TERCONAZOLE	Cytochrome P450 51
PHENYTOIN	Sodium channel protein type 5 subunit alpha
PHENYTOIN	Sodium channel protein type 1 subunit alpha
PHENYTOIN	Potassium voltage-gated channel subfamily H member 2
PHENYTOIN	Voltage-dependent L-type calcium channel
PHENYTOIN	Sodium channel protein type 2 subunit alpha
PHENYTOIN	Sodium channel protein type 8 subunit alpha
MEDRYSONE	Glucocorticoid receptor
DOXYCYCLINE	30S ribosomal protein
DIETHYLSTILBESTROL	Estrogen receptor beta
DIETHYLSTILBESTROL	Estrogen receptor alpha
DIETHYLSTILBESTROL	Estrogen-related receptor gamma
DIETHYLSTILBESTROL	Androgen receptor
LYMECYCLINE	30S ribosomal protein S4
CLOTRIMAZOLE	Cytochrome P450 51
CLOTRIMAZOLE	Cytochrome P450 51
CLOTRIMAZOLE	Intermediate conductance calcium-activated potassium channel protein 4
CLOTRIMAZOLE	Ergosterol
CLOTRIMAZOLE	Nuclear receptor subfamily 1 group I member 2
CLOTRIMAZOLE	Hydroxycarboxylic acid receptor 2
CALCIUM ACETATE	Phosphate
SULFANILAMIDE	Dihydropteroate synthase
CYCLOSERINE	D-alanine--D-alanine ligase A
CYCLOSERINE	Alanine racemase
ANAGRELIDE	cGMP-inhibited 3',5'-cyclic phosphodiesterase A
CARMUSTINE	RNA
CARMUSTINE	Glutathione reductase, mitochondrial
CARMUSTINE	DNA
SULFISOXAZOLE	Dihydropteroate synthase
METOPROLOL	Beta-1 adrenergic receptor
METOPROLOL	Beta-2 adrenergic receptor
METOPROLOL	Beta adrenergic receptor
DICOUMAROL	Vitamin K epoxide reductase complex subunit 1
DICOUMAROL	NAD(P)H dehydrogenase [quinone] 1
DICOUMAROL	Quinone oxidoreductase
CEFMENOXIME	Peptidoglycan synthase FtsI
CEFMENOXIME	Penicillin-binding protein 1A
ROPINIROLE	Dopamine D3 receptor
ROPINIROLE	Dopamine D2 receptor
ROPINIROLE	Dopamine D4 receptor
ROPINIROLE	Alpha adrenergic receptor
CHLOROTRIANISENE	Estrogen receptor alpha
ISRADIPINE	Voltage-dependent L-type calcium channel subunit alpha-1C
ISRADIPINE	Voltage-dependent calcium channel subunit alpha-2/delta-1
ISRADIPINE	Voltage-dependent L-type calcium channel subunit beta-2
ISRADIPINE	Voltage-dependent T-type calcium channel subunit alpha-1H
ISRADIPINE	Voltage-dependent calcium channel subunit alpha-2/delta-2
ISRADIPINE	Voltage-dependent L-type calcium channel subunit alpha-1D
ISRADIPINE	Voltage-dependent L-type calcium channel subunit alpha-1S
BETAZOLE	Histamine H2 receptor
TOPIRAMATE	Gamma-aminobutyric acid receptor subunit alpha-1
TOPIRAMATE	Voltage-gated sodium channel alpha subunit
TOPIRAMATE	Kainate receptors
TOPIRAMATE	Carbonic anhydrase 2
TOPIRAMATE	Carbonic anhydrase 4
TOPIRAMATE	Voltage gated L-type calcium channel
TOPIRAMATE	Carbonic anhydrase 1
TOPIRAMATE	Carbonic anhydrase 3
TOPIRAMATE	Voltage-dependent R-type calcium channel
CEFMETAZOLE	Penicillin binding protein 2a
CEFMETAZOLE	Penicillin-binding protein 1A
CEFMETAZOLE	Penicillin-binding protein 1B
CEFMETAZOLE	Peptidoglycan synthase FtsI
CEFMETAZOLE	D-alanyl-D-alanine carboxypeptidase DacA
CEFMETAZOLE	D-alanyl-D-alanine carboxypeptidase DacC
OLMESARTAN	Type-1 angiotensin II receptor
AMSACRINE	DNA
AMSACRINE	DNA topoisomerase 2-alpha
AMSACRINE	Potassium voltage-gated channel subfamily H member 2
THEOPHYLLINE	Adenosine receptor A1
THEOPHYLLINE	Adenosine receptor A2a
THEOPHYLLINE	Adenosine receptor A2b
THEOPHYLLINE	cAMP-specific 3',5'-cyclic phosphodiesterase 4B
THEOPHYLLINE	cGMP-specific 3',5'-cyclic phosphodiesterase
THEOPHYLLINE	cAMP-specific 3',5'-cyclic phosphodiesterase 4A
THEOPHYLLINE	cGMP-inhibited 3',5'-cyclic phosphodiesterase A
THEOPHYLLINE	Histone deacetylase 2
ARGATROBAN	Prothrombin
LIOTHYRONINE	Thyroid hormone receptor alpha
LIOTHYRONINE	Thyroid hormone receptor beta
LIOTHYRONINE	Proliferating cell nuclear antigen
DISOPYRAMIDE	Sodium channel protein type 5 subunit alpha
DISOPYRAMIDE	Muscarinic acetylcholine receptor M1
DISOPYRAMIDE	Muscarinic acetylcholine receptor M2
DISOPYRAMIDE	Muscarinic acetylcholine receptor M3
DISOPYRAMIDE	Potassium voltage-gated channel subfamily D member 2
DISOPYRAMIDE	Potassium voltage-gated channel subfamily D member 3
DISOPYRAMIDE	Potassium voltage-gated channel subfamily H member 2
LIDOCAINE	Sodium channel protein type 10 subunit alpha
LIDOCAINE	Sodium channel protein type 9 subunit alpha
LIDOCAINE	Sodium channel protein type 5 subunit alpha
LIDOCAINE	Epidermal growth factor receptor
PAMIDRONIC ACID	Farnesyl pyrophosphate synthase
PAMIDRONIC ACID	Hydroxylapatite
PAMIDRONIC ACID	Geranylgeranyl pyrophosphate synthase
PAMIDRONIC ACID	Caspase-3
PAMIDRONIC ACID	Caspase-9
CLEMASTINE	Histamine H1 receptor
ACARBOSE	Maltase-glucoamylase, intestinal
ACARBOSE	Sucrase-isomaltase, intestinal
ACARBOSE	Pancreatic alpha-amylase
ACARBOSE	Lysosomal alpha-glucosidase
VENLAFAXINE	Sodium-dependent serotonin transporter
VENLAFAXINE	Sodium-dependent noradrenaline transporter
VENLAFAXINE	Sodium-dependent dopamine transporter
CONJUGATED ESTROGENS	Estrogen receptor beta
CONJUGATED ESTROGENS	Estrogen receptor alpha
TRAVOPROST	Prostaglandin F2-alpha receptor
AMCINONIDE	Glucocorticoid receptor
AMCINONIDE	Annexin A1
ATOMOXETINE	Sodium-dependent noradrenaline transporter
ATOMOXETINE	Sodium-dependent serotonin transporter
ATOMOXETINE	NMDA receptor
ATOMOXETINE	G protein-activated inward rectifier potassium channel 1
ATOMOXETINE	Kappa-type opioid receptor
BLEOMYCIN	DNA
BLEOMYCIN	DNA ligase 1
BLEOMYCIN	DNA ligase 3
CHLORAMBUCIL	DNA
ETOMIDATE	Gamma-aminobutyric acid receptor subunit alpha-1
ETOMIDATE	Alpha-2B adrenergic receptor
ETOMIDATE	GABA(A) Receptor
RALTITREXED	Thymidylate synthase
RALTITREXED	Folylpolyglutamate synthase, mitochondrial
ETONOGESTREL	Progesterone receptor
MORPHINE	Mu-type opioid receptor
MORPHINE	Mu-type opioid receptor
MORPHINE	Kappa-type opioid receptor
MORPHINE	Delta-type opioid receptor
MORPHINE	Lymphocyte antigen 96
ROPIVACAINE	Sodium channel protein type 10 subunit alpha
BUPIVACAINE	Sodium channel protein type 10 subunit alpha
BUPIVACAINE	Prostaglandin E2 receptor EP1 subtype
DAPIPRAZOLE	Alpha-1A adrenergic receptor
DAPIPRAZOLE	Alpha-1D adrenergic receptor
DAPIPRAZOLE	Alpha-1B adrenergic receptor
PENCICLOVIR	DNA polymerase catalytic subunit
PENCICLOVIR	Thymidine kinase
TENOFOVIR DISOPROXIL	Reverse transcriptase/RNaseH
TENOFOVIR DISOPROXIL	DNA polymerase/reverse transcriptase
FLUCLOXACILLIN	Penicillin-binding protein 1A
TRANEXAMIC ACID	Plasminogen
ERTAPENEM	Penicillin-binding protein 1A
ERTAPENEM	Penicillin-binding protein 1B
ERTAPENEM	Penicillin-binding protein 2
ERTAPENEM	Penicillin-binding protein 2
ERTAPENEM	Peptidoglycan synthase FtsI
ERTAPENEM	Peptidoglycan synthase FtsI
ERTAPENEM	D-alanyl-D-alanine carboxypeptidase DacB
ERTAPENEM	D-alanyl-D-alanine carboxypeptidase DacC
DESOGESTREL	Progesterone receptor
DESOGESTREL	Estrogen receptor alpha
MITOMYCIN	DNA
TALBUTAL	Gamma-aminobutyric acid receptor subunit alpha-2
TALBUTAL	Gamma-aminobutyric acid receptor subunit alpha-3
TALBUTAL	Gamma-aminobutyric acid receptor subunit alpha-4
TALBUTAL	Gamma-aminobutyric acid receptor subunit alpha-5
