0	1
HYDROMORPHONE	UDP-glucuronosyltransferase 1-3
HYDROMORPHONE	UDP-glucuronosyltransferase 2B7
HYDROMORPHONE	Cytochrome P450 2C9
INDOMETHACIN	Cytochrome P450 2C19
INDOMETHACIN	Cytochrome P450 2C9
INDOMETHACIN	Liver carboxylesterase 1
INDOMETHACIN	UDP-glucuronosyltransferase 1-9
INDOMETHACIN	UDP-glucuronosyltransferase 1-1
INDOMETHACIN	UDP-glucuronosyltransferase 2B7
ETHAMBUTOL	Cytochrome P450 1A2
ETHAMBUTOL	Cytochrome P450 2E1
ETHAMBUTOL	Cytochrome P450 2C19
ETHAMBUTOL	Cytochrome P450 2D6
ETHAMBUTOL	Cytochrome P450 2A6
ETHAMBUTOL	Cytochrome P450 2C9
ETHAMBUTOL	Cytochrome P450 3A4
METHADONE	Cytochrome P450 3A4
METHADONE	Cytochrome P450 2C19
METHADONE	Cytochrome P450 3A7
METHADONE	Cytochrome P450 2D6
METHADONE	Cytochrome P450 2B6
METHADONE	Cytochrome P450 2C8
METHADONE	Cytochrome P450 19A1
METHADONE	Cytochrome P450 1A2
METHADONE	Cytochrome P450 2C18
METHADONE	Cytochrome P450 2C9
METHADONE	Cytochrome P450 3A Subfamily
METHADONE	UDP-glucuronosyltransferase 2B4
OLANZAPINE	Cytochrome P450 1A2
OLANZAPINE	Cytochrome P450 2D6
OLANZAPINE	Dimethylaniline monooxygenase [N-oxide-forming] 3
OLANZAPINE	Cytochrome P450 2C19
OLANZAPINE	Cytochrome P450 2C9
OLANZAPINE	UDP-glucuronosyltransferase 1-4
OLANZAPINE	Cytochrome P450 3A4
OLANZAPINE	Cytochrome P450 3A Subfamily
ATENOLOL	Cytochrome P450 2D6
NITROFURAL	Xanthine dehydrogenase/oxidase
PIMECROLIMUS	Cytochrome P450 3A4
OMEPRAZOLE	Cytochrome P450 1A1
OMEPRAZOLE	Cytochrome P450 1A2
OMEPRAZOLE	Cytochrome P450 1B1
OMEPRAZOLE	Cytochrome P450 2C8
OMEPRAZOLE	Cytochrome P450 2C9
OMEPRAZOLE	Cytochrome P450 2C18
OMEPRAZOLE	Cytochrome P450 2D6
OMEPRAZOLE	Cytochrome P450 3A4
OMEPRAZOLE	Cytochrome P450 2C19
PYRAZINAMIDE	Aldehyde oxidase
PYRAZINAMIDE	Xanthine dehydrogenase/oxidase
TERFENADINE	Cytochrome P450 3A4
TERFENADINE	Cytochrome P450 3A7
TERFENADINE	Cytochrome P450 2D6
TERFENADINE	Cytochrome P450 3A5
TERFENADINE	Cytochrome P450 2C8
TERFENADINE	Cytochrome P450 2J2
DILTIAZEM	Cytochrome P450 3A4
DILTIAZEM	Cytochrome P450 3A5
DILTIAZEM	Cytochrome P450 3A7
DILTIAZEM	Cytochrome P450 2C19
DILTIAZEM	Cytochrome P450 2D6
DILTIAZEM	Cytochrome P450 2C8
ALFUZOSIN	Cytochrome P450 3A4
TRIMETHADIONE	Cytochrome P450 2E1
TRIMETHADIONE	Cytochrome P450 3A4
TRIMETHADIONE	Cytochrome P450 2C8
TRIMETHADIONE	Cytochrome P450 2C9
TRIMETHADIONE	Cytochrome P450 2C19
CLOBAZAM	Cytochrome P450 1A2
CLOBAZAM	Cytochrome P450 2B6
CLOBAZAM	Cytochrome P450 2D6
CLOBAZAM	Cytochrome P450 2C8
CLOBAZAM	Cytochrome P450 2C9
CLOBAZAM	Cytochrome P450 2C18
CLOBAZAM	Cytochrome P450 2C19
CLOBAZAM	Cytochrome P450 3A5
CLOBAZAM	Cytochrome P450 3A4
CLOBAZAM	Cytochrome P450 3A7
CLOBAZAM	UDP-glucuronosyltransferase 1-1
CLOBAZAM	UDP-glucuronosyltransferase 1-4
CLOBAZAM	UDP-glucuronosyltransferase 1-6
CLOBAZAM	UDP-glucuronosyltransferase 2B4
MINOXIDIL	UDP-glucuronosyltransferase 1-1
MEGESTROL ACETATE	Cytochrome P450 3A4
TIOGUANINE	Hypoxanthine-guanine phosphoribosyltransferase
METHYLERGOMETRINE	Cytochrome P450 3A4
CHLORZOXAZONE	Cytochrome P450 2E1
CHLORZOXAZONE	Cytochrome P450 1A1
CHLORZOXAZONE	Cytochrome P450 1A2
CHLORZOXAZONE	Cytochrome P450 2A6
CHLORZOXAZONE	Cytochrome P450 3A4
CHLORZOXAZONE	Cytochrome P450 2D6
AMINOGLUTETHIMIDE	Cytochrome P450 3A4
AMINOGLUTETHIMIDE	Cytochrome P450 2C19
MEFLOQUINE	Cytochrome P450 19A1
MEFLOQUINE	Acetylcholinesterase
MEFLOQUINE	Cholinesterase
MEFLOQUINE	Cytochrome P450 3A4
SULFADIAZINE	Cytochrome P450 2C8
SULFADIAZINE	Cytochrome P450 3A4
SULFADIAZINE	Cytochrome P450 2C9
SAPROPTERIN	Prostaglandin G/H synthase 2
VINORELBINE	Cytochrome P450 2D6
VINORELBINE	Cytochrome P450 3A4
CLOZAPINE	Cytochrome P450 1A2
CLOZAPINE	Cytochrome P450 2D6
CLOZAPINE	Cytochrome P450 2C9
CLOZAPINE	Cytochrome P450 3A4
CLOZAPINE	Cytochrome P450 2C19
CLOZAPINE	Cytochrome P450 2A6
CLOZAPINE	Cytochrome P450 2C8
CLOZAPINE	Dimethylaniline monooxygenase [N-oxide-forming] 3
CLOZAPINE	UDP-glucuronosyltransferase 1-4
CLOZAPINE	Cytochrome P450 1A1
GREPAFLOXACIN	Cytochrome P450 1A2
GREPAFLOXACIN	Cytochrome P450 3A4
DOXYLAMINE	CYP2B protein
LEVONORGESTREL	Cytochrome P450 3A5
LEVONORGESTREL	Cytochrome P450 3A4
CIDOFOVIR	Thymidine phosphorylase
MIRTAZAPINE	Cytochrome P450 3A4
MIRTAZAPINE	Cytochrome P450 2D6
MIRTAZAPINE	Cytochrome P450 1A2
TIMOLOL	Cytochrome P450 2C19
TIMOLOL	Cytochrome P450 2D6
TREPROSTINIL	Cytochrome P450 2C8
TREPROSTINIL	Cytochrome P450 2C9
PALONOSETRON	Cytochrome P450 2D6
PALONOSETRON	Cytochrome P450 3A4
PALONOSETRON	Cytochrome P450 1A2
DYDROGESTERONE	Cytochrome P450 3A4
MEXILETINE	Cytochrome P450 2B6
MEXILETINE	Cytochrome P450 2E1
MEXILETINE	Cytochrome P450 3A4
MEXILETINE	Cytochrome P450 1A2
MEXILETINE	Cytochrome P450 2D6
AMLODIPINE	Cytochrome P450 3A4
AMLODIPINE	Cytochrome P450 1A1
AMLODIPINE	Cytochrome P450 2B6
AMLODIPINE	Cytochrome P450 3A5
AMLODIPINE	Cytochrome P450 2C8
AMLODIPINE	Cytochrome P450 2D6
AMLODIPINE	Cytochrome P450 2C19
AMLODIPINE	Cytochrome P450 2C9
TACRINE	Cytochrome P450 1A2
TRIAMTERENE	Cytochrome P450 1A2
PHENYLEPHRINE	Amine oxidase [flavin-containing] A
PHENYLEPHRINE	Amine oxidase [flavin-containing] B
PHENYLEPHRINE	Sulfotransferase 1A3/1A4
PHENYLEPHRINE	Cytochrome P450 1A2
CARBIMAZOLE	Cytochrome P450 19A1
DIGOXIN	Cholesterol side-chain cleavage enzyme, mitochondrial
SULPIRIDE	Cholinesterase
PROFENAMINE	Cholinesterase
NIMODIPINE	Cytochrome P450 3A4
BECLOMETHASONE DIPROPIONATE	Cytochrome P450 3A5
BECLOMETHASONE DIPROPIONATE	Cytochrome P450 3A4
CARISOPRODOL	Cytochrome P450 2C19
PROGESTERONE	Steroid 17-alpha-hydroxylase/17,20 lyase
PROGESTERONE	Cytochrome P450 1A1
PROGESTERONE	Cytochrome P450 1B1
PROGESTERONE	Cytochrome P450 2A6
PROGESTERONE	Cytochrome P450 2D6
PROGESTERONE	Cytochrome P450 2C19
PROGESTERONE	Cytochrome P450 2C9
PROGESTERONE	Cytochrome P450 3A5
PROGESTERONE	Cytochrome P450 3A4
PROGESTERONE	Cytochrome P450 3A7
PHENYLPROPANOLAMINE	Amine oxidase [flavin-containing] A
SORAFENIB	Cytochrome P450 3A4
SORAFENIB	Cytochrome P450 2C9
SORAFENIB	Cytochrome P450 2C8
SORAFENIB	Cytochrome P450 3A5
SORAFENIB	Cytochrome P450 3A7
SORAFENIB	Cytochrome P450 2B6
SORAFENIB	Cytochrome P450 1A2
SORAFENIB	Cytochrome P450 2C19
SORAFENIB	Cytochrome P450 2D6
SORAFENIB	UDP-glucuronosyltransferase 1-9
SORAFENIB	UDP-glucuronosyltransferase 1-1
GRISEOFULVIN	Cytochrome P450 1A2
GRISEOFULVIN	Cytochrome P450 3A4
NISOLDIPINE	Cytochrome P450 3A4
NISOLDIPINE	Cytochrome P450 3A5
NISOLDIPINE	Cytochrome P450 3A7
ESZOPICLONE	Cytochrome P450 3A4
ESZOPICLONE	Cytochrome P450 2C8
ALPRAZOLAM	Cytochrome P450 3A7
ALPRAZOLAM	Cytochrome P450 3A4
ALPRAZOLAM	Cytochrome P450 2C9
ALPRAZOLAM	Cytochrome P450 3A5
REMOXIPRIDE	Cytochrome P450 2D6
REMOXIPRIDE	Cytochrome P450 1A2
REMOXIPRIDE	Cytochrome P450 2B1
REMOXIPRIDE	Cytochrome P450 3A Subfamily
CARBAMOYLCHOLINE	Cytosolic phospholipase A2
CARBAMOYLCHOLINE	Acetylcholinesterase
ROSIGLITAZONE	Prostaglandin G/H synthase 1
ROSIGLITAZONE	Cytochrome P450 1A2
ROSIGLITAZONE	Cytochrome P450 2D6
ROSIGLITAZONE	Cytochrome P450 3A4
ROSIGLITAZONE	Cytochrome P450 2B6
ROSIGLITAZONE	Cytochrome P450 2E1
ROSIGLITAZONE	Cytochrome P450 2C8
ROSIGLITAZONE	Cytochrome P450 2C9
ACETOHEXAMIDE	Cytochrome P450 2C9
ACETOHEXAMIDE	Carbonyl reductase [NADPH] 1
SECOBARBITAL	Cytochrome P450 1A2
SECOBARBITAL	Cytochrome P450 2C19
SECOBARBITAL	Cytochrome P450 2C8
SECOBARBITAL	Cytochrome P450 2C9
PROMAZINE	Cytochrome P450 1A2
PROMAZINE	Cytochrome P450 3A4
PROMAZINE	Cytochrome P450 2C9
PROMAZINE	Cytochrome P450 2D6
PROMAZINE	Cytochrome P450 2C19
SPIRONOLACTONE	Cytochrome P450 11B1, mitochondrial
SPIRONOLACTONE	Cytochrome P450 2C8
SPIRONOLACTONE	Cytochrome P450 11B2, mitochondrial
METHYLPHENIDATE	Carboxylesterase
ZOLPIDEM	Cytochrome P450 2C9
ZOLPIDEM	Cytochrome P450 2C19
ZOLPIDEM	Cytochrome P450 2D6
ZOLPIDEM	Cytochrome P450 3A4
ZOLPIDEM	Cytochrome P450 1A2
FAMCICLOVIR	Aldehyde oxidase
STREPTOZOCIN	Cytochrome P450 1A1
STREPTOZOCIN	Cytochrome P450 1A2
STREPTOZOCIN	Cytochrome P450 2E1
TRIFLURIDINE	Thymidine kinase, cytosolic
TRIFLURIDINE	Thymidine phosphorylase
PROCHLORPERAZINE	Cytochrome P450 2D6
CYPROHEPTADINE	UDP-glucuronosyltransferase 1-3
CYPROHEPTADINE	UDP-glucuronosyltransferase 1-4
CYPROHEPTADINE	UDP-glucuronosyltransferase 2B10
NITRIC OXIDE	Aldehyde dehydrogenase, mitochondrial
NITRIC OXIDE	Cytochrome P450 1A2
NITRIC OXIDE	Cytochrome P450 2B6
NITRIC OXIDE	Cytochrome P450 3A4
BENDROFLUMETHIAZIDE	Thiopurine S-methyltransferase
ALLOPURINOL	Aldehyde oxidase
ALLOPURINOL	Xanthine dehydrogenase/oxidase
CERIVASTATIN	Cytochrome P450 3A4
CERIVASTATIN	Cytochrome P450 3A5
CERIVASTATIN	Cytochrome P450 3A7
CERIVASTATIN	Cytochrome P450 2C8
CERIVASTATIN	Cytochrome P450 2D6
CERIVASTATIN	Cytochrome P450 2C9
CERIVASTATIN	Cytochrome P450 2B6
CERIVASTATIN	UDP-glucuronosyltransferase 1-1
TRIMETHOPRIM	Cytochrome P450 2C9
TRIMETHOPRIM	Cytochrome P450 3A4
TRIMETHOPRIM	Cytochrome P450 1A2
TRIMETHOPRIM	Cytochrome P450 2C8
GEMCITABINE	Thymidine kinase 2, mitochondrial
GEMCITABINE	UMP-CMP kinase
GEMCITABINE	Nucleoside diphosphate kinase A
GEMCITABINE	Cytidine deaminase
GEMCITABINE	Deoxycytidine kinase
BETAMETHASONE	Cytochrome P450 19A1
BETAMETHASONE	Cytochrome P450 3A5
BETAMETHASONE	Cytochrome P450 3A7
BETAMETHASONE	Cytochrome P450 2A6
BETAMETHASONE	Cytochrome P450 1B1
BETAMETHASONE	Cytochrome P450 2B6
BETAMETHASONE	Cytochrome P450 2C8
BETAMETHASONE	Cytochrome P450 2C9
BETAMETHASONE	Cytochrome P450 2C19
BETAMETHASONE	Cytochrome P450 3A4
TENIPOSIDE	Cytochrome P450 3A5
TENIPOSIDE	Cytochrome P450 2C19
TENIPOSIDE	Cytochrome P450 2C9
TENIPOSIDE	Cytochrome P450 3A4
EPIRUBICIN	UDP-glucuronosyltransferase 2B7
EPIRUBICIN	Cytosolic phospholipase A2
CHLORAMPHENICOL	Chloramphenicol acetyltransferase 3
CHLORAMPHENICOL	Chloramphenicol acetyltransferase
CHLORAMPHENICOL	Chloramphenicol 3-O phosphotransferase
CHLORAMPHENICOL	Cytochrome P450 2C19
CHLORAMPHENICOL	Cytochrome P450 3A4
CHLORAMPHENICOL	Cytochrome P450 3A5
CHLORAMPHENICOL	Cytochrome P450 3A7
LANSOPRAZOLE	Cytochrome P450 1A1
LANSOPRAZOLE	Cytochrome P450 1B1
LANSOPRAZOLE	Cytochrome P450 2C8
LANSOPRAZOLE	Cytochrome P450 2C9
LANSOPRAZOLE	Cytochrome P450 2C18
LANSOPRAZOLE	Cytochrome P450 2D6
LANSOPRAZOLE	Cytochrome P450 3A4
LANSOPRAZOLE	Cytochrome P450 2C19
LEVOTHYROXINE	UDP-glucuronosyltransferase 1-1
LEVOTHYROXINE	P-glycoprotein 1
LEVOTHYROXINE	Cytochrome P450 2C8
MEPERIDINE	Cytochrome P450 3A4
MEPERIDINE	Cytochrome P450 2C19
MEPERIDINE	Cytochrome P450 2B6
MEPERIDINE	Cytochrome P450 2D6
MEPERIDINE	Cytochrome P450 1A2
LORATADINE	Cytochrome P450 3A4
LORATADINE	Cytochrome P450 2D6
LORATADINE	Cytochrome P450 1A1
LORATADINE	Cytochrome P450 2C19
LORATADINE	Cytochrome P450 2C8
LORATADINE	Cytochrome P450 1A2
LORATADINE	Cytochrome P450 2B6
LORATADINE	Cytochrome P450 2C9
LORATADINE	Cytochrome P450 3A5
LORATADINE	UDP-glucuronosyltransferase 2B10
LORATADINE	UDP-glucuronosyltransferase 1-1
LORATADINE	UDP-glucuronosyltransferase 1-3
LORATADINE	UDP-glucuronosyltransferase 2B15
IMIPRAMINE	Cytochrome P450 2C19
IMIPRAMINE	Cytochrome P450 2D6
IMIPRAMINE	Cytochrome P450 1A2
IMIPRAMINE	Cytochrome P450 3A4
IMIPRAMINE	Cytochrome P450 3A7
IMIPRAMINE	Cytochrome P450 2B6
IMIPRAMINE	Cytochrome P450 2C18
IMIPRAMINE	Cytochrome P450 2E1
NABUMETONE	Myeloperoxidase
NABUMETONE	Cytochrome P450 1A2
NABUMETONE	Cytochrome P450 2C9
NABUMETONE	Corticosteroid 11-beta-dehydrogenase isozyme 1
NABUMETONE	Aldo-keto reductase family 1 member C1
NABUMETONE	Aldo-keto reductase family 1 member C2
NABUMETONE	Aldo-keto reductase family 1 member C4
KETOROLAC	UDP-glucuronosyltransferase 2B7
KETOROLAC	Cytochrome P450 2C8
KETOROLAC	Cytochrome P450 2C9
PICROTOXIN	Cytochrome P450 1A1
PICROTOXIN	Glutamine synthetase
ENOXACIN	Cytochrome P450 1A2
QUININE	Cytochrome P450 3A4
QUININE	Cytochrome P450 3A5
QUININE	Cytochrome P450 1A1
QUININE	Cytochrome P450 2D6
QUININE	Cytochrome P450 1A2
QUININE	Cytochrome P450 2C8
QUININE	Cytochrome P450 2C9
QUININE	Cytochrome P450 2C19
QUININE	Cytochrome P450 2E1
QUININE	Cytochrome P450 3A7
TENOXICAM	Cytochrome P450 2C9
DRONABINOL	Cytochrome P450 1A1
DRONABINOL	Cytochrome P450 1A2
DRONABINOL	Cytochrome P450 1B1
DRONABINOL	Cytochrome P450 2A6
DRONABINOL	Cytochrome P450 2C9
DRONABINOL	Cytochrome P450 2B6
DRONABINOL	Cytochrome P450 2C19
DRONABINOL	Cytochrome P450 2D6
DRONABINOL	Cytochrome P450 2J2
DRONABINOL	Cytochrome P450 3A4
DRONABINOL	Cytochrome P450 3A5
DRONABINOL	Cytochrome P450 3A7
DRONABINOL	Liver carboxylesterase 1
DRONABINOL	Prostaglandin G/H synthase 1
DRONABINOL	UDP-glucuronosyltransferase 1-1
DRONABINOL	UDP-glucuronosyltransferase 1-3
DRONABINOL	UDP-glucuronosyltransferase 1-9
DRONABINOL	UDP-glucuronosyltransferase 1-10
MONTELUKAST	Prostaglandin G/H synthase 1
MONTELUKAST	Cytochrome P450 2A6
MONTELUKAST	Cytochrome P450 3A4
MONTELUKAST	Cytochrome P450 2C9
MONTELUKAST	Cytochrome P450 2C8
FLUOXETINE	Cytochrome P450 2B6
FLUOXETINE	Cytochrome P450 3A5
FLUOXETINE	Cytochrome P450 2C9
FLUOXETINE	Cytochrome P450 2D6
FLUOXETINE	CYP2B protein
FLUOXETINE	Cytochrome P450 1A2
FLUOXETINE	Cytochrome P450 3A4
FLUOXETINE	Cytochrome P450 2C19
CHLORDIAZEPOXIDE	Cytochrome P450 3A4
DULOXETINE	Cytochrome P450 2D6
DULOXETINE	Cytochrome P450 2C9
DULOXETINE	Cytochrome P450 3A4
DULOXETINE	Cytochrome P450 1A2
DULOXETINE	Cytochrome P450 2B6
DULOXETINE	Cytochrome P450 2C19
CHLORPROMAZINE	Cytochrome P450 2D6
CHLORPROMAZINE	Cytochrome P450 1A2
CHLORPROMAZINE	Cytochrome P450 2E1
CHLORPROMAZINE	Cytochrome P450 3A4
CHLORPROMAZINE	Cholinesterase
RALOXIFENE	Cytochrome P450 2B6
RALOXIFENE	Cytochrome P450 2C8
RALOXIFENE	Aldehyde oxidase
RALOXIFENE	Cytochrome P450 19A1
RALOXIFENE	Cytochrome P450 3A4
RALOXIFENE	UDP-glucuronosyltransferase 1-1
RALOXIFENE	UDP-glucuronosyltransferase 1-10
RALOXIFENE	UDP-glucuronosyltransferase 1-8
CELECOXIB	Cytochrome P450 3A4
CELECOXIB	Cytochrome P450 2C9
CELECOXIB	Cytochrome P450 2D6
CELECOXIB	Cytochrome P450 2C8
CELECOXIB	Prostaglandin G/H synthase 2
BRIMONIDINE	Aldehyde oxidase
DICLOXACILLIN	Cytochrome P450 3A4
NABILONE	Cytochrome P450 2C9
NABILONE	Cytochrome P450 3A4
NABILONE	Cytochrome P450 2C8
NABILONE	Cytochrome P450 2E1
NABILONE	Cytochrome P450 2J2
PEFLOXACIN	Cytochrome P450 1A2
SOTALOL	Cytochrome P450 2D6
BUSPIRONE	Cytochrome P450 3A4
BUSPIRONE	Cytochrome P450 3A5
BUSPIRONE	Cytochrome P450 3A7
BUSPIRONE	Cytochrome P450 2D6
MIGLITOL	Pancreatic alpha-amylase
ENTACAPONE	Cytochrome P450 2D6
ENTACAPONE	Catechol O-methyltransferase
ENTACAPONE	UDP-glucuronosyltransferase 1-9
ZIDOVUDINE	Cytochrome P450 2A6
ZIDOVUDINE	Cytochrome P450 2C9
ZIDOVUDINE	Cytochrome P450 3A4
ZIDOVUDINE	Thymidine kinase, cytosolic
ZIDOVUDINE	UDP-glucuronosyltransferase 2B7
ZIDOVUDINE	UDP-glucuronosyltransferase 1-1
DARIFENACIN	Cytochrome P450 3A4
DARIFENACIN	Cytochrome P450 2D6
OXYCODONE	Cytochrome P450 2D6
OXYCODONE	Cytochrome P450 3A4
OXYCODONE	Cytochrome P450 3A5
FLUTAMIDE	Cytochrome P450 1A1
FLUTAMIDE	Cytochrome P450 1B1
FLUTAMIDE	Cytochrome P450 3A5
FLUTAMIDE	Cytochrome P450 1A2
FLUTAMIDE	Cytochrome P450 3A4
TOLMETIN	Tryptophan 2,3-dioxygenase
TOLMETIN	Myeloperoxidase
CIMETIDINE	Cytochrome P450 11B1, mitochondrial
CIMETIDINE	Cytochrome P450 2C8
CIMETIDINE	Cytochrome P450 2C9
CIMETIDINE	Cytochrome P450 2E1
CIMETIDINE	Dimethylaniline monooxygenase [N-oxide-forming] 3
CIMETIDINE	Dimethylaniline monooxygenase [N-oxide-forming] 1
CIMETIDINE	Cytochrome P450 1A2
CIMETIDINE	Cytochrome P450 2D6
CIMETIDINE	Cytochrome P450 2C19
CIMETIDINE	Cytochrome P450 3A4
CIMETIDINE	Cytochrome P450 3A5
HALOPERIDOL	Carbonyl reductase [NADPH] 1
HALOPERIDOL	UDP-glucuronosyltransferase 1-9
HALOPERIDOL	Cytochrome P450 2C19
HALOPERIDOL	Cytochrome P450 2C9
HALOPERIDOL	Cytochrome P450 1A1
HALOPERIDOL	Cytochrome P450 1A2
HALOPERIDOL	Cytochrome P450 2D6
HALOPERIDOL	Cytochrome P450 3A5
HALOPERIDOL	Cytochrome P450 3A4
HALOPERIDOL	Cytochrome P450 3A7
RITONAVIR	Cytochrome P450 3A4
RITONAVIR	Cytochrome P450 2D6
RITONAVIR	Cytochrome P450 2C9
RITONAVIR	Cytochrome P450 2C19
RITONAVIR	Cytochrome P450 2B6
RITONAVIR	Cytochrome P450 2C8
RITONAVIR	Cytochrome P450 1A2
RITONAVIR	Cytochrome P450 3A5
RITONAVIR	Cytochrome P450 3A7
RITONAVIR	UDP-glucuronosyltransferases (UGTs)
TRIFLUPROMAZINE	Cholinesterase
AMINOCAPROIC ACID	Aldehyde oxidase
DEXTROMETHORPHAN	Cytochrome P450 2D6
DEXTROMETHORPHAN	Cytochrome P450 3A4
DEXTROMETHORPHAN	Cytochrome P450 3A7
DEXTROMETHORPHAN	Cytochrome P450 2B6
DEXTROMETHORPHAN	Cytochrome P450 2C19
DEXTROMETHORPHAN	Cytochrome P450 2C9
DEXTROMETHORPHAN	UDP-glucuronosyltransferase 2B4
DEXTROMETHORPHAN	UDP-glucuronosyltransferase 2B7
DEXTROMETHORPHAN	UDP-glucuronosyltransferase 2B15
DEXTROMETHORPHAN	UDP-glucuronosyltransferase 2B17
CISPLATIN	Myeloperoxidase
CISPLATIN	Xanthine dehydrogenase/oxidase
CISPLATIN	Cytochrome P450 4A11
CISPLATIN	Prostaglandin G/H synthase 2
CISPLATIN	Arylamine N-acetyltransferase
CISPLATIN	Cytochrome P450 2C9
CISPLATIN	Cytochrome P450 2B6
CISPLATIN	Cholinesterase
CISPLATIN	Glutathione S-transferase theta-1
CISPLATIN	Metallothionein-1A
CISPLATIN	Metallothionein-2
CISPLATIN	Superoxide dismutase [Cu-Zn]
CISPLATIN	Glutathione S-transferase P
CISPLATIN	NAD(P)H dehydrogenase [quinone] 1
CISPLATIN	Glutathione S-transferase Mu 1
ALBENDAZOLE	Cytochrome P450 1A1
ALBENDAZOLE	Cytochrome P450 1A2
ALBENDAZOLE	Cytochrome P450 3A4
ALBENDAZOLE	Cytochrome P450 2C19
TRANDOLAPRIL	Liver carboxylesterase 1
CASPOFUNGIN	Cytochrome P450 3A4
CARTEOLOL	Cytochrome P450 2D6
OXALIPLATIN	Glutathione S-transferase theta-1
OXALIPLATIN	Metallothionein-1A
OXALIPLATIN	Metallothionein-2
OXALIPLATIN	Myeloperoxidase
OXALIPLATIN	Superoxide dismutase [Cu-Zn]
OXALIPLATIN	Glutathione S-transferase P
OXALIPLATIN	Glutathione S-transferase Mu 1
OXALIPLATIN	NAD(P)H dehydrogenase [quinone] 1
CINCHOCAINE	Cholinesterase
LERCANIDIPINE	Cytochrome P450 2D6
LERCANIDIPINE	Cytochrome P450 3A4
LERCANIDIPINE	Cytochrome P450 3A5
LERCANIDIPINE	Cytochrome P450 3A7
ERLOTINIB	Cytochrome P450 3A4
ERLOTINIB	Cytochrome P450 3A5
ERLOTINIB	Cytochrome P450 1A2
ERLOTINIB	Cytochrome P450 1A1
ERLOTINIB	Cytochrome P450 2D6
ERLOTINIB	Cytochrome P450 2C8
ERLOTINIB	Cytochrome P450 1B1
ERLOTINIB	UDP-glucuronosyltransferase 1-1
ERLOTINIB	Epidermal growth factor receptor
CYCLOPHOSPHAMIDE	Cytochrome P450 2C9
CYCLOPHOSPHAMIDE	Cytochrome P450 3A4
CYCLOPHOSPHAMIDE	Cytochrome P450 2B6
CYCLOPHOSPHAMIDE	Cytochrome P450 2C19
CYCLOPHOSPHAMIDE	Cytochrome P450 2A6
CYCLOPHOSPHAMIDE	Cytochrome P450 2C18
CYCLOPHOSPHAMIDE	Cytochrome P450 3A5
CYCLOPHOSPHAMIDE	Cytochrome P450 2C8
MEPHENYTOIN	Cytochrome P450 2C19
MEPHENYTOIN	Cytochrome P450 2B6
MEPHENYTOIN	Cytochrome P450 1A2
MEPHENYTOIN	Cytochrome P450 2D6
MEPHENYTOIN	Cytochrome P450 2C8
MEPHENYTOIN	Cytochrome P450 2C9
ROFECOXIB	Prostaglandin G/H synthase 1
ROFECOXIB	Cytochrome P450 2C8
ROFECOXIB	Cytochrome P450 2C9
ROFECOXIB	Cytochrome P450 3A4
ROFECOXIB	Cytochrome P450 1A2
CIPROFLOXACIN	Cytochrome P450 1A2
CIPROFLOXACIN	Cytochrome P450 3A4
CIPROFLOXACIN	Cytochrome P450 3A5
CIPROFLOXACIN	Cytochrome P450 3A7
TOREMIFENE	Cytochrome P450 1A1
TOREMIFENE	Cytochrome P450 3A4
NORTRIPTYLINE	Cytochrome P450 2D6
NORTRIPTYLINE	Cytochrome P450 3A4
NORTRIPTYLINE	Cytochrome P450 1A2
NORTRIPTYLINE	Cytochrome P450 2C19
NORTRIPTYLINE	Cytochrome P450 3A5
NORTRIPTYLINE	Cytochrome P450 2E1
VINCRISTINE	Cytochrome P450 3A4
VINCRISTINE	Cytochrome P450 3A5
VINCRISTINE	Cytochrome P450 3A7
BENAZEPRIL	Methylenetetrahydrofolate reductase
AMOXAPINE	Cytochrome P450 2D6
FLUOROURACIL	Dihydropyrimidine dehydrogenase [NADP(+)]
FLUOROURACIL	Uridine phosphorylase 1
FLUOROURACIL	Uridine phosphorylase 2
FLUOROURACIL	Cytochrome P450 2A6
FLUOROURACIL	Cytochrome P450 2C8
FLUOROURACIL	Methylenetetrahydrofolate reductase
FLUOROURACIL	Thymidylate synthase
FLUOROURACIL	Uridine 5'-monophosphate synthase
FLUOROURACIL	Amidophosphoribosyltransferase
FLUOROURACIL	Cytochrome P450 1A2
FLUOROURACIL	Thymidine phosphorylase
FLUOROURACIL	Cytochrome P450 2C9
PYRIDOSTIGMINE	Acetylcholinesterase
PYRIDOSTIGMINE	Cholinesterase
PYRIDOSTIGMINE	Cytochrome P450 3A4
ADINAZOLAM	Cytochrome P450 3A4
ADINAZOLAM	Cytochrome P450 2C19
ZAFIRLUKAST	Cytochrome P450 2C9
ZAFIRLUKAST	Cytochrome P450 2C8
ZAFIRLUKAST	Prostaglandin G/H synthase 1
ZAFIRLUKAST	Cytochrome P450 3A4
ZAFIRLUKAST	Cytochrome P450 1A2
ZAFIRLUKAST	Cytochrome P450 2C19
ZAFIRLUKAST	Cytochrome P450 2D6
PROPYLTHIOURACIL	Myeloperoxidase
PROPYLTHIOURACIL	Dopamine beta-hydroxylase
PROPYLTHIOURACIL	Cytochrome P450 1A1
METHOXSALEN	Cytochrome P450 1A1
METHOXSALEN	Cytochrome P450 2A13
METHOXSALEN	Cytochrome P450 2A6
METHOXSALEN	Cytochrome P450 1A2
PIROXICAM	Cytochrome P450 2C8
PIROXICAM	Cytochrome P450 2C9
LAMOTRIGINE	Dihydrofolate reductase
